iso_code,country,year,sex,age_group,homicide_rate
CUB,Cuba,2000,both,ALL,5.2839524
CUB,Cuba,2000,female,ALL,2.8028023
CUB,Cuba,2000,male,ALL,7.7434217
CUB,Cuba,2001,both,ALL,5.4288661
CUB,Cuba,2001,female,ALL,2.8624187
CUB,Cuba,2001,male,ALL,7.9794053
CUB,Cuba,2002,both,ALL,5.9137092
CUB,Cuba,2002,female,ALL,3.3166880
CUB,Cuba,2002,male,ALL,8.5006611
CUB,Cuba,2003,both,ALL,5.7273444
CUB,Cuba,2003,female,ALL,2.7324742
CUB,Cuba,2003,male,ALL,8.7164804
CUB,Cuba,2004,both,ALL,5.8725361
CUB,Cuba,2004,female,ALL,2.5982943
CUB,Cuba,2004,male,ALL,9.1464201
CUB,Cuba,2005,both,ALL,6.0732228
CUB,Cuba,2005,female,ALL,2.9806698
CUB,Cuba,2005,male,ALL,9.1713165
CUB,Cuba,2006,both,ALL,5.1070392
CUB,Cuba,2006,female,ALL,2.3540588
CUB,Cuba,2006,male,ALL,7.8703311
CUB,Cuba,2007,both,ALL,5.0322166
CUB,Cuba,2007,female,ALL,2.4559918
CUB,Cuba,2007,male,ALL,7.6230828
CUB,Cuba,2008,both,ALL,4.5608473
CUB,Cuba,2008,female,ALL,2.1174470
CUB,Cuba,2008,male,ALL,7.0227722
CUB,Cuba,2009,both,ALL,5.0023376
CUB,Cuba,2009,female,ALL,2.6965365
CUB,Cuba,2009,male,ALL,7.3299507
CUB,Cuba,2010,both,ALL,4.4700515
CUB,Cuba,2010,female,ALL,2.2181158
CUB,Cuba,2010,male,ALL,6.7474798
CUB,Cuba,2011,both,ALL,4.7250068
CUB,Cuba,2011,female,ALL,2.3207614
CUB,Cuba,2011,male,ALL,7.1609472
CUB,Cuba,2012,both,ALL,5.4940313
CUB,Cuba,2012,female,ALL,2.4245987
CUB,Cuba,2012,male,ALL,8.6073058
CUB,Cuba,2013,both,ALL,5.9655692
CUB,Cuba,2013,female,ALL,2.5834101
CUB,Cuba,2013,male,ALL,9.3972661
CUB,Cuba,2014,both,ALL,5.3164269
CUB,Cuba,2014,female,ALL,2.7439680
CUB,Cuba,2014,male,ALL,7.9277532
CUB,Cuba,2015,both,ALL,5.4899908
CUB,Cuba,2015,female,ALL,2.4465775
CUB,Cuba,2015,male,ALL,8.5811460
CUB,Cuba,2016,both,ALL,5.0773984
CUB,Cuba,2016,female,ALL,2.1307422
CUB,Cuba,2016,male,ALL,8.0725426
CUB,Cuba,2017,both,ALL,4.5875520
CUB,Cuba,2017,female,ALL,2.2917233
CUB,Cuba,2017,male,ALL,6.9234663
CUB,Cuba,2018,both,ALL,4.3733398
CUB,Cuba,2018,female,ALL,1.9063864
CUB,Cuba,2018,male,ALL,6.8860754
CUB,Cuba,2019,both,ALL,4.4631514
CUB,Cuba,2019,female,ALL,1.8564227
CUB,Cuba,2019,male,ALL,7.1212141
CUW,Curaçao,2001,both,ALL,6.9084151
CUW,Curaçao,2001,female,ALL,2.5836121
CUW,Curaçao,2001,male,ALL,11.8800119
CUW,Curaçao,2002,both,ALL,26.7304542
CUW,Curaçao,2002,female,ALL,7.6784275
CUW,Curaçao,2002,male,ALL,48.7012987
CUW,Curaçao,2003,both,ALL,29.0714380
CUW,Curaçao,2003,female,ALL,2.5187489
CUW,Curaçao,2003,male,ALL,59.8478988
CUW,Curaçao,2004,both,ALL,27.3704659
CUW,Curaçao,2004,female,ALL,8.6847558
CUW,Curaçao,2004,male,ALL,49.1361433
CUW,Curaçao,2005,both,ALL,17.1829255
CUW,Curaçao,2005,female,ALL,7.3544734
CUW,Curaçao,2005,male,ALL,28.6820594
CUW,Curaçao,2006,both,ALL,11.8028917
CUW,Curaçao,2006,female,ALL,3.6420585
CUW,Curaçao,2006,male,ALL,21.3876294
CUW,Curaçao,2007,both,ALL,16.9198131
CUW,Curaçao,2007,female,ALL,3.6080026
CUW,Curaçao,2007,male,ALL,32.6160173
CYP,Cyprus,1990,both,ALL,0.6342357
CYP,Cyprus,1991,both,ALL,0.1251652
CYP,Cyprus,1992,both,ALL,0.2468098
CYP,Cyprus,1993,both,ALL,0.6053016
CYP,Cyprus,1994,both,ALL,0.8287290
CYP,Cyprus,1995,both,ALL,1.0432424
CYP,Cyprus,1996,both,ALL,1.1359886
CYP,Cyprus,1997,both,ALL,0.6684730
CYP,Cyprus,1998,both,ALL,0.7654054
CYP,Cyprus,1999,both,ALL,1.0738445
CYP,Cyprus,2000,both,ALL,0.8441788
CYP,Cyprus,2001,both,ALL,0.7260454
CYP,Cyprus,2002,both,ALL,0.2037822
CYP,Cyprus,2004,both,ALL,1.5719015
CYP,Cyprus,2004,female,ALL,0.7977384
CYP,Cyprus,2004,male,ALL,2.3235190
CYP,Cyprus,2005,both,ALL,1.9302197
CYP,Cyprus,2005,female,ALL,0.3916780
CYP,Cyprus,2005,male,ALL,3.4251267
CYP,Cyprus,2006,both,ALL,1.4225857
CYP,Cyprus,2006,female,ALL,0.7694942
CYP,Cyprus,2006,male,ALL,2.0576286
CYP,Cyprus,2007,both,ALL,1.2118800
CYP,Cyprus,2007,female,ALL,0.5670633
CYP,Cyprus,2007,male,ALL,1.8393443
CYP,Cyprus,2008,both,ALL,0.8249112
CYP,Cyprus,2008,female,ALL,0.3715580
CYP,Cyprus,2008,male,ALL,1.2663896
CYP,Cyprus,2009,both,ALL,1.7126822
CYP,Cyprus,2009,female,ALL,1.2785096
CYP,Cyprus,2009,male,ALL,2.1357691
CYP,Cyprus,2010,both,ALL,0.7093353
CYP,Cyprus,2010,female,ALL,0.1796092
CYP,Cyprus,2010,male,ALL,1.2258078
CYP,Cyprus,2011,both,ALL,0.7850030
CYP,Cyprus,2011,female,30_44,2.2500056
CYP,Cyprus,2011,female,45_59,0.9650507
CYP,Cyprus,2011,female,60_PLUS,0.0000000
CYP,Cyprus,2011,female,ALL,1.0596607
CYP,Cyprus,2011,male,30_44,2.3262216
CYP,Cyprus,2011,male,45_59,0.0000000
CYP,Cyprus,2011,male,60_PLUS,0.0000000
CYP,Cyprus,2011,male,ALL,0.5169976
CYP,Cyprus,2012,both,ALL,1.8877687
CYP,Cyprus,2012,female,ALL,0.8682131
CYP,Cyprus,2012,male,ALL,2.8837925
CYP,Cyprus,2013,both,ALL,1.0136034
CYP,Cyprus,2013,female,ALL,0.5125121
CYP,Cyprus,2013,male,ALL,1.5036514
CYP,Cyprus,2014,both,ALL,0.9152933
CYP,Cyprus,2014,female,ALL,0.8410648
CYP,Cyprus,2014,male,ALL,0.9879536
CYP,Cyprus,2015,both,ALL,1.2300108
CYP,Cyprus,2015,female,ALL,0.4970986
CYP,Cyprus,2015,male,ALL,1.9480535
CYP,Cyprus,2016,both,ALL,1.0508341
CYP,Cyprus,2016,female,ALL,0.8163559
CYP,Cyprus,2016,male,ALL,1.2807490
CYP,Cyprus,2017,both,ALL,0.5580911
CYP,Cyprus,2017,female,ALL,0.0000000
CYP,Cyprus,2017,male,ALL,1.1057692
CYP,Cyprus,2018,both,ALL,1.1804169
CYP,Cyprus,2018,female,ALL,0.9529989
CYP,Cyprus,2018,male,ALL,1.4037364
CYP,Cyprus,2019,both,ALL,1.1657987
CYP,Cyprus,2019,female,ALL,1.5682781
CYP,Cyprus,2019,male,ALL,0.7703810
CYP,Cyprus,2020,both,ALL,1.1518548
CYP,Cyprus,2020,female,ALL,0.7744794
CYP,Cyprus,2020,male,ALL,1.5228755
CYP,Cyprus,2021,both,ALL,1.2145978
CYP,Cyprus,2021,female,ALL,1.0713750
CYP,Cyprus,2021,male,ALL,1.3555391
CYP,Cyprus,2022,both,ALL,0.6008848
CYP,Cyprus,2022,female,ALL,0.6055601
CYP,Cyprus,2022,male,ALL,0.5962811
CYP,Cyprus,2023,both,ALL,0.8178588
CYP,Cyprus,2023,female,ALL,0.1498410
CYP,Cyprus,2023,male,ALL,1.4757937
CZE,Czechia,1994,both,ALL,2.0053613
CZE,Czechia,1994,female,ALL,1.5603155
CZE,Czechia,1994,male,ALL,2.4762195
CZE,Czechia,1995,both,ALL,1.7067424
CZE,Czechia,1995,female,ALL,1.0950913
CZE,Czechia,1995,male,ALL,2.3533649
CZE,Czechia,1996,both,ALL,1.6802433
CZE,Czechia,1996,female,ALL,1.0465954
CZE,Czechia,1996,male,ALL,2.3497003
CZE,Czechia,1997,both,ALL,1.8190571
CZE,Czechia,1997,female,ALL,1.2016658
CZE,Czechia,1997,male,ALL,2.4709835
CZE,Czechia,1998,both,ALL,1.6950099
CZE,Czechia,1998,female,ALL,0.9235243
CZE,Czechia,1998,male,ALL,2.5092043
CZE,Czechia,1999,both,ALL,1.6778232
CZE,Czechia,1999,female,ALL,1.1688895
CZE,Czechia,1999,male,ALL,2.2146186
CZE,Czechia,2000,both,ALL,1.8658167
CZE,Czechia,2000,female,ALL,0.9327769
CZE,Czechia,2000,male,ALL,2.8493047
CZE,Czechia,2001,both,ALL,1.3193984
CZE,Czechia,2001,female,ALL,0.8956026
CZE,Czechia,2001,male,ALL,1.7656244
CZE,Czechia,2002,both,ALL,1.3574924
CZE,Czechia,2002,female,ALL,1.1052222
CZE,Czechia,2002,male,ALL,1.6227085
CZE,Czechia,2003,both,ALL,1.5904127
CZE,Czechia,2003,female,ALL,1.1050309
CZE,Czechia,2003,male,ALL,2.0999202
CZE,Czechia,2004,both,ALL,1.3058584
CZE,Czechia,2004,female,ALL,0.9499235
CZE,Czechia,2004,male,ALL,1.6789235
CZE,Czechia,2005,both,ALL,1.0505681
CZE,Czechia,2005,female,ALL,0.8560307
CZE,Czechia,2005,male,ALL,1.2541478
CZE,Czechia,2006,both,ALL,1.2615739
CZE,Czechia,2006,female,ALL,1.0256316
CZE,Czechia,2006,male,ALL,1.5080742
CZE,Czechia,2007,both,ALL,1.2188583
CZE,Czechia,2007,female,30_44,1.9187405
CZE,Czechia,2007,female,45_59,2.0893440
CZE,Czechia,2007,female,60_PLUS,1.4311509
CZE,Czechia,2007,female,ALL,1.0420983
CZE,Czechia,2007,male,30_44,3.4875958
CZE,Czechia,2007,male,45_59,1.9408010
CZE,Czechia,2007,male,60_PLUS,1.8811355
CZE,Czechia,2007,male,ALL,1.4032369
CZE,Czechia,2008,both,ALL,1.0984466
CZE,Czechia,2008,female,30_44,0.6842663
CZE,Czechia,2008,female,45_59,0.3687956
CZE,Czechia,2008,female,60_PLUS,0.8509901
CZE,Czechia,2008,female,ALL,0.8310304
CZE,Czechia,2008,male,30_44,1.6255174
CZE,Czechia,2008,male,45_59,2.0562295
CZE,Czechia,2008,male,60_PLUS,1.2782949
CZE,Czechia,2008,male,ALL,1.3769606
CZE,Czechia,2009,both,ALL,0.9020261
CZE,Czechia,2009,female,30_44,0.5061781
CZE,Czechia,2009,female,45_59,0.7432192
CZE,Czechia,2009,female,60_PLUS,0.5289186
CZE,Czechia,2009,female,ALL,0.7153147
CZE,Czechia,2009,male,30_44,1.6003841
CZE,Czechia,2009,male,45_59,1.4065410
CZE,Czechia,2009,male,60_PLUS,1.0310091
CZE,Czechia,2009,male,ALL,1.0961828
CZE,Czechia,2010,both,ALL,0.9843239
CZE,Czechia,2010,female,30_44,1.3369263
CZE,Czechia,2010,female,45_59,0.7486182
CZE,Czechia,2010,female,60_PLUS,1.0346604
CZE,Czechia,2010,female,ALL,0.9943237
CZE,Czechia,2010,male,30_44,1.1863804
CZE,Czechia,2010,male,45_59,1.4097546
CZE,Czechia,2010,male,60_PLUS,1.2004045
CZE,Czechia,2010,male,ALL,0.9739413
CZE,Czechia,2011,both,ALL,0.8193979
CZE,Czechia,2011,female,30_44,0.5813978
CZE,Czechia,2011,female,45_59,1.0413092
CZE,Czechia,2011,female,60_PLUS,0.5057727
CZE,Czechia,2011,female,ALL,0.8234509
CZE,Czechia,2011,male,30_44,0.9418638
CZE,Czechia,2011,male,45_59,0.7569528
CZE,Czechia,2011,male,60_PLUS,0.9710029
CZE,Czechia,2011,male,ALL,0.8151945
CZE,Czechia,2012,both,ALL,0.9993019
CZE,Czechia,2012,female,30_44,0.6618961
CZE,Czechia,2012,female,45_59,0.9604455
CZE,Czechia,2012,female,60_PLUS,0.9193627
CZE,Czechia,2012,female,ALL,0.8976727
CZE,Czechia,2012,male,30_44,0.7814942
CZE,Czechia,2012,male,45_59,1.0510389
CZE,Czechia,2012,male,60_PLUS,1.3218777
CZE,Czechia,2012,male,ALL,1.1046138
CZE,Czechia,2013,both,ALL,0.8562326
CZE,Czechia,2013,female,0_9,0.9254110
CZE,Czechia,2013,female,10_14,0.0000000
CZE,Czechia,2013,female,15_17,3.6987310
CZE,Czechia,2013,female,18_19,3.7493907
CZE,Czechia,2013,female,20_24,1.8829673
CZE,Czechia,2013,female,25_29,2.0442283
CZE,Czechia,2013,female,30_44,0.9905273
CZE,Czechia,2013,female,45_59,0.6817522
CZE,Czechia,2013,female,60_PLUS,0.3469146
CZE,Czechia,2013,female,ALL,0.9539027
CZE,Czechia,2013,male,0_9,0.7042384
CZE,Czechia,2013,male,10_14,0.4220914
CZE,Czechia,2013,male,15_17,0.6999958
CZE,Czechia,2013,male,18_19,0.8884111
CZE,Czechia,2013,male,20_24,1.4942211
CZE,Czechia,2013,male,25_29,0.2749103
CZE,Czechia,2013,male,30_44,0.8572239
CZE,Czechia,2013,male,45_59,0.8683311
CZE,Czechia,2013,male,60_PLUS,0.5523229
CZE,Czechia,2013,male,ALL,0.7551254
CZE,Czechia,2014,both,ALL,0.7701651
CZE,Czechia,2014,female,0_9,0.7328114
CZE,Czechia,2014,female,10_14,0.0000000
CZE,Czechia,2014,female,15_17,0.0000000
CZE,Czechia,2014,female,18_19,0.0000000
CZE,Czechia,2014,female,20_24,0.3229562
CZE,Czechia,2014,female,25_29,0.8858573
CZE,Czechia,2014,female,30_44,1.2380737
CZE,Czechia,2014,female,45_59,1.2802061
CZE,Czechia,2014,female,60_PLUS,0.6132317
CZE,Czechia,2014,female,ALL,0.8415996
CZE,Czechia,2014,male,0_9,0.3486984
CZE,Czechia,2014,male,10_14,0.0000000
CZE,Czechia,2014,male,15_17,0.0000000
CZE,Czechia,2014,male,18_19,0.0000000
CZE,Czechia,2014,male,20_24,0.3061709
CZE,Czechia,2014,male,25_29,0.2786509
CZE,Czechia,2014,male,30_44,1.0900307
CZE,Czechia,2014,male,45_59,0.7769638
CZE,Czechia,2014,male,60_PLUS,0.8991746
CZE,Czechia,2014,male,ALL,0.6962893
CZE,Czechia,2015,both,ALL,0.8361509
CZE,Czechia,2015,female,0_9,0.5451909
CZE,Czechia,2015,female,10_14,0.0000000
CZE,Czechia,2015,female,15_17,0.0000000
CZE,Czechia,2015,female,18_19,0.0000000
CZE,Czechia,2015,female,20_24,0.0000000
CZE,Czechia,2015,female,25_29,1.4950767
CZE,Czechia,2015,female,30_44,1.3242687
CZE,Czechia,2015,female,45_59,1.6862428
CZE,Czechia,2015,female,60_PLUS,0.5360790
CZE,Czechia,2015,female,ALL,0.9162510
CZE,Czechia,2015,male,0_9,0.3459792
CZE,Czechia,2015,male,10_14,0.0000000
CZE,Czechia,2015,male,15_17,0.0000000
CZE,Czechia,2015,male,18_19,0.0000000
CZE,Czechia,2015,male,20_24,0.3188648
CZE,Czechia,2015,male,25_29,0.2826192
CZE,Czechia,2015,male,30_44,1.1699574
CZE,Czechia,2015,male,45_59,0.7790540
CZE,Czechia,2015,male,60_PLUS,1.0559239
CZE,Czechia,2015,male,ALL,0.7533994
CZE,Czechia,2016,both,ALL,0.6171698
CZE,Czechia,2016,female,0_9,0.7232770
CZE,Czechia,2016,female,10_14,0.0000000
CZE,Czechia,2016,female,15_17,0.0000000
CZE,Czechia,2016,female,18_19,0.0000000
CZE,Czechia,2016,female,20_24,0.0000000
CZE,Czechia,2016,female,25_29,1.2081252
CZE,Czechia,2016,female,30_44,1.3322398
CZE,Czechia,2016,female,45_59,1.1941968
CZE,Czechia,2016,female,60_PLUS,0.8578851
CZE,Czechia,2016,female,ALL,0.6730242
CZE,Czechia,2016,male,0_9,0.3443805
CZE,Czechia,2016,male,10_14,0.0000000
CZE,Czechia,2016,male,15_17,0.0000000
CZE,Czechia,2016,male,18_19,0.0000000
CZE,Czechia,2016,male,20_24,0.6750086
CZE,Czechia,2016,male,25_29,0.2852880
CZE,Czechia,2016,male,30_44,1.0970811
CZE,Czechia,2016,male,45_59,0.9729155
CZE,Czechia,2016,male,60_PLUS,0.8626248
CZE,Czechia,2016,male,ALL,0.5595261
CZE,Czechia,2017,both,ALL,0.6261063
CZE,Czechia,2017,female,0_9,0.1807222
CZE,Czechia,2017,female,10_14,0.0000000
CZE,Czechia,2017,female,15_17,0.0000000
CZE,Czechia,2017,female,18_19,0.0000000
CZE,Czechia,2017,female,20_24,0.0000000
CZE,Czechia,2017,female,25_29,1.2226284
CZE,Czechia,2017,female,30_44,0.5046758
CZE,Czechia,2017,female,45_59,0.9927785
CZE,Czechia,2017,female,60_PLUS,0.5858452
CZE,Czechia,2017,female,ALL,0.5606212
CZE,Czechia,2017,male,0_9,0.5162640
CZE,Czechia,2017,male,10_14,0.0000000
CZE,Czechia,2017,male,15_17,1.3825474
CZE,Czechia,2017,male,18_19,1.0449976
CZE,Czechia,2017,male,20_24,0.0000000
CZE,Czechia,2017,male,25_29,0.2881230
CZE,Czechia,2017,male,30_44,0.6323741
CZE,Czechia,2017,male,45_59,1.2567326
CZE,Czechia,2017,male,60_PLUS,0.6779629
CZE,Czechia,2017,male,ALL,0.6936236
CZE,Czechia,2019,both,ALL,0.8621608
CZE,Czechia,2019,female,0_9,0.9136650
CZE,Czechia,2019,female,10_14,0.0000000
CZE,Czechia,2019,female,15_17,0.7118730
CZE,Czechia,2019,female,18_19,0.0000000
CZE,Czechia,2019,female,20_24,0.0000000
CZE,Czechia,2019,female,25_29,0.6373852
CZE,Czechia,2019,female,30_44,0.6110445
CZE,Czechia,2019,female,45_59,1.2445140
CZE,Czechia,2019,female,60_PLUS,0.7044578
CZE,Czechia,2019,female,ALL,0.6537877
CZE,Czechia,2019,male,0_9,1.0434256
CZE,Czechia,2019,male,10_14,0.0000000
CZE,Czechia,2019,male,15_17,0.0000000
CZE,Czechia,2019,male,18_19,0.0000000
CZE,Czechia,2019,male,20_24,0.3963936
CZE,Czechia,2019,male,25_29,0.5964407
CZE,Czechia,2019,male,30_44,1.0650587
CZE,Czechia,2019,male,45_59,1.6662370
CZE,Czechia,2019,male,60_PLUS,1.1599294
CZE,Czechia,2019,male,ALL,0.9612695
CZE,Czechia,2020,both,ALL,0.7298489
CZE,Czechia,2020,female,0_9,0.1839960
CZE,Czechia,2020,female,10_14,0.3572060
CZE,Czechia,2020,female,15_17,0.6967524
CZE,Czechia,2020,female,18_19,0.0000000
CZE,Czechia,2020,female,20_24,1.2919090
CZE,Czechia,2020,female,25_29,0.3320323
CZE,Czechia,2020,female,30_44,1.0744375
CZE,Czechia,2020,female,45_59,0.6514124
CZE,Czechia,2020,female,60_PLUS,0.8305587
CZE,Czechia,2020,female,ALL,0.7290408
CZE,Czechia,2020,male,0_9,0.7004536
CZE,Czechia,2020,male,10_14,0.0000000
CZE,Czechia,2020,male,15_17,0.0000000
CZE,Czechia,2020,male,18_19,1.0195759
CZE,Czechia,2020,male,20_24,0.8112619
CZE,Czechia,2020,male,25_29,0.6194616
CZE,Czechia,2020,male,30_44,1.0905107
CZE,Czechia,2020,male,45_59,0.8985093
CZE,Czechia,2020,male,60_PLUS,0.3301713
CZE,Czechia,2020,male,ALL,0.7306800
CZE,Czechia,2021,both,ALL,0.4463149
CZE,Czechia,2021,female,0_9,0.1845282
CZE,Czechia,2021,female,10_14,0.0000000
CZE,Czechia,2021,female,15_17,0.6764916
CZE,Czechia,2021,female,18_19,0.0000000
CZE,Czechia,2021,female,20_24,0.8649995
CZE,Czechia,2021,female,25_29,0.0000000
CZE,Czechia,2021,female,30_44,0.7340106
CZE,Czechia,2021,female,45_59,0.8167229
CZE,Czechia,2021,female,60_PLUS,0.3835678
CZE,Czechia,2021,female,ALL,0.5056646
CZE,Czechia,2021,male,0_9,0.0000000
CZE,Czechia,2021,male,10_14,0.3360537
CZE,Czechia,2021,male,15_17,0.0000000
CZE,Czechia,2021,male,18_19,0.0000000
CZE,Czechia,2021,male,20_24,0.4074523
CZE,Czechia,2021,male,25_29,0.6543357
CZE,Czechia,2021,male,30_44,0.5145363
CZE,Czechia,2021,male,45_59,0.6126043
CZE,Czechia,2021,male,60_PLUS,0.2480485
CZE,Czechia,2021,male,ALL,0.3852693
CZE,Czechia,2022,both,ALL,0.8151247
CZE,Czechia,2022,female,0_9,1.0990138
CZE,Czechia,2022,female,10_14,0.3508587
CZE,Czechia,2022,female,15_17,0.0000000
CZE,Czechia,2022,female,18_19,0.0000000
CZE,Czechia,2022,female,20_24,1.6139380
CZE,Czechia,2022,female,25_29,0.7038623
CZE,Czechia,2022,female,30_44,1.0117040
CZE,Czechia,2022,female,45_59,0.7065212
CZE,Czechia,2022,female,60_PLUS,0.4458905
CZE,Czechia,2022,female,ALL,0.7207366
CZE,Czechia,2022,male,0_9,0.8728822
CZE,Czechia,2022,male,10_14,0.6703356
CZE,Czechia,2022,male,15_17,0.5977233
CZE,Czechia,2022,male,18_19,1.9116895
CZE,Czechia,2022,male,20_24,1.5338453
CZE,Czechia,2022,male,25_29,0.6613953
CZE,Czechia,2022,male,30_44,1.0304989
CZE,Czechia,2022,male,45_59,0.9349874
CZE,Czechia,2022,male,60_PLUS,0.7408359
CZE,Czechia,2022,male,ALL,0.9121864
CZE,Czechia,2023,both,ALL,0.7678278
CZE,Czechia,2023,female,0_9,0.5503799
CZE,Czechia,2023,female,10_14,0.0000000
CZE,Czechia,2023,female,15_17,0.0000000
CZE,Czechia,2023,female,18_19,0.9455460
CZE,Czechia,2023,female,20_24,3.4199726
CZE,Czechia,2023,female,25_29,1.0557711
CZE,Czechia,2023,female,30_44,0.7363747
CZE,Czechia,2023,female,45_59,1.0366042
CZE,Czechia,2023,female,60_PLUS,0.5679230
CZE,Czechia,2023,female,ALL,0.8212408
CZE,Czechia,2023,male,0_9,0.0000000
CZE,Czechia,2023,male,10_14,0.0000000
CZE,Czechia,2023,male,15_17,0.5609044
CZE,Czechia,2023,male,18_19,0.0000000
CZE,Czechia,2023,male,20_24,1.0921204
CZE,Czechia,2023,male,25_29,1.0007506
CZE,Czechia,2023,male,30_44,0.6878868
CZE,Czechia,2023,male,45_59,1.2444301
CZE,Czechia,2023,male,60_PLUS,0.6496238
CZE,Czechia,2023,male,ALL,0.7129185
DNK,Denmark,1990,both,ALL,0.7975063
DNK,Denmark,1990,female,ALL,0.9587849
DNK,Denmark,1990,male,ALL,0.6315229
DNK,Denmark,1991,both,ALL,1.3192754
DNK,Denmark,1991,female,ALL,1.6450854
DNK,Denmark,1991,male,ALL,0.9840588
DNK,Denmark,1992,both,ALL,1.1989093
DNK,Denmark,1992,female,ALL,1.2205420
DNK,Denmark,1992,male,ALL,1.1766639
DNK,Denmark,1993,both,ALL,1.3683748
DNK,Denmark,1993,female,ALL,0.9887591
DNK,Denmark,1993,male,ALL,1.7584455
DNK,Denmark,1994,both,ALL,1.4405930
DNK,Denmark,1994,female,ALL,0.9477814
DNK,Denmark,1994,male,ALL,1.9466990
DNK,Denmark,1995,both,ALL,1.1273828
DNK,Denmark,1995,female,ALL,0.7168286
DNK,Denmark,1995,male,ALL,1.5487092
DNK,Denmark,1996,both,ALL,1.2920221
DNK,Denmark,1996,female,ALL,0.9743271
DNK,Denmark,1996,male,ALL,1.6177835
DNK,Denmark,1997,both,ALL,1.6650789
DNK,Denmark,1997,female,ALL,1.5702264
DNK,Denmark,1997,male,ALL,1.7622755
DNK,Denmark,1998,both,ALL,0.9237854
DNK,Denmark,1998,female,ALL,0.7876025
DNK,Denmark,1998,male,ALL,1.0632544
DNK,Denmark,1999,both,ALL,0.9771113
DNK,Denmark,1999,female,ALL,1.0604946
DNK,Denmark,1999,male,ALL,0.8917530
DNK,Denmark,2000,both,ALL,1.0862118
DNK,Denmark,2000,female,ALL,1.1850000
DNK,Denmark,2000,male,ALL,0.9851334
DNK,Denmark,2001,both,ALL,0.9703614
DNK,Denmark,2001,female,ALL,0.7049834
DNK,Denmark,2001,male,ALL,1.2417815
DNK,Denmark,2002,both,ALL,0.8928640
DNK,Denmark,2002,female,ALL,0.5519430
DNK,Denmark,2002,male,ALL,1.2414009
DNK,Denmark,2003,female,ALL,1.0277658
DNK,Denmark,2003,male,ALL,1.3877093
DNK,Denmark,2004,female,ALL,0.6225080
DNK,Denmark,2004,male,ALL,0.9724317
DNK,Denmark,2005,female,ALL,0.6574281
DNK,Denmark,2005,male,ALL,1.3051848
DNK,Denmark,2006,female,ALL,0.4005700
DNK,Denmark,2006,male,ALL,0.6688134
DNK,Denmark,2007,female,ALL,0.6166436
DNK,Denmark,2007,male,ALL,0.8133848
DNK,Denmark,2008,female,ALL,0.6199763
DNK,Denmark,2008,male,ALL,1.3524181
DNK,Denmark,2009,female,ALL,0.5025955
DNK,Denmark,2009,male,ALL,1.2054211
DNK,Denmark,2010,both,ALL,0.7570483
DNK,Denmark,2010,female,30_44,1.2309077
DNK,Denmark,2010,female,45_59,1.4369494
DNK,Denmark,2010,female,60_PLUS,0.2875125
DNK,Denmark,2010,female,ALL,0.7862911
DNK,Denmark,2010,male,30_44,1.3869229
DNK,Denmark,2010,male,45_59,1.2419187
DNK,Denmark,2010,male,60_PLUS,0.1691349
DNK,Denmark,2010,male,ALL,0.7272948
DNK,Denmark,2011,both,ALL,0.8257269
DNK,Denmark,2011,female,30_44,0.7170149
DNK,Denmark,2011,female,45_59,0.7089119
DNK,Denmark,2011,female,60_PLUS,0.4252017
DNK,Denmark,2011,female,ALL,0.5339648
DNK,Denmark,2011,male,30_44,0.8864046
DNK,Denmark,2011,male,45_59,1.2256586
DNK,Denmark,2011,male,60_PLUS,0.6632075
DNK,Denmark,2011,male,ALL,1.1225072
DNK,Denmark,2012,both,ALL,0.8404990
DNK,Denmark,2012,female,30_44,1.0974941
DNK,Denmark,2012,female,45_59,0.8750828
DNK,Denmark,2012,female,60_PLUS,0.1397482
DNK,Denmark,2012,female,ALL,0.5675598
DNK,Denmark,2012,male,30_44,1.6313524
DNK,Denmark,2012,male,45_59,1.3835828
DNK,Denmark,2012,male,60_PLUS,0.6504541
DNK,Denmark,2012,male,ALL,1.1179912
DNK,Denmark,2013,both,ALL,0.8548025
DNK,Denmark,2013,female,0_9,0.0000000
DNK,Denmark,2013,female,10_14,0.0000000
DNK,Denmark,2013,female,15_17,0.0000000
DNK,Denmark,2013,female,18_19,0.0000000
DNK,Denmark,2013,female,20_24,0.5598195
DNK,Denmark,2013,female,25_29,0.0000000
DNK,Denmark,2013,female,30_44,0.5568869
DNK,Denmark,2013,female,45_59,0.6952695
DNK,Denmark,2013,female,60_PLUS,0.6884084
DNK,Denmark,2013,female,ALL,0.4594146
DNK,Denmark,2013,male,0_9,0.6108885
DNK,Denmark,2013,male,10_14,0.0000000
DNK,Denmark,2013,male,15_17,1.8484972
DNK,Denmark,2013,male,18_19,3.9880359
DNK,Denmark,2013,male,20_24,2.1583879
DNK,Denmark,2013,male,25_29,1.8075883
DNK,Denmark,2013,male,30_44,1.6570298
DNK,Denmark,2013,male,45_59,1.3740971
DNK,Denmark,2013,male,60_PLUS,0.6377958
DNK,Denmark,2013,male,ALL,1.2564417
DNK,Denmark,2014,both,ALL,1.3111747
DNK,Denmark,2014,female,0_9,0.6494540
DNK,Denmark,2014,female,10_14,0.0000000
DNK,Denmark,2014,female,15_17,0.0000000
DNK,Denmark,2014,female,18_19,0.0000000
DNK,Denmark,2014,female,20_24,0.5472061
DNK,Denmark,2014,female,25_29,1.7927251
DNK,Denmark,2014,female,30_44,2.4372433
