order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00288656,2023-04-14,P0191,S015,C042896,5,4.42,0.1,19.89,11.77,8.12
0RD00294366,2024-03-10,P0017,S052,C040710,1,14.45,0.2,11.56,6.58,4.98
0RD00413780,2023-01-08,P0076,S094,C046653,5,9.14,0.0,45.7,27.76,17.94
0RD00595629,2024-08-27,P0005,S082,C032152,1,8.86,0.0,8.86,4.81,4.05
0RD00405306,2024-11-24,P0164,S044,C020818,3,4.96,0.0,14.88,9.73,5.15
0RD00455583,2023-07-13,P0080,S005,C018508,5,6.3,0.15,26.77,18.04,8.74
0RD00237065,2023-06-02,P0116,S026,C042415,5,14.05,0.1,63.23,36.5,26.72
0RD00195874,2023-03-08,P0081,S049,C009031,1,4.86,0.15,4.13,2.73,1.4
0RD00652541,2023-03-31,P0014,S024,C041856,4,14.12,0.2,45.18,22.61,22.58
0RD00073026,2023-09-02,P0189,S044,C020465,5,12.38,0.0,61.9,40.03,21.87
0RD00343517,2023-03-26,P0039,S011,C028305,4,5.5,0.15,18.7,11.99,6.71
0RD00776478,2024-05-03,P0137,S078,C011373,4,14.16,0.15,48.14,31.67,16.48
0RD00579503,2023-03-24,P0047,S039,C035816,4,11.14,0.0,44.56,30.97,13.59
0RD00202179,2024-02-16,P0156,S025,C019085,4,5.44,0.0,21.76,14.03,7.73
0RD00449520,2023-03-02,P0090,S039,C002103,4,7.73,0.0,30.92,18.64,12.28
0RD00821077,2024-01-21,P0026,S006,C036217,3,5.85,0.0,17.55,12.24,5.31
0RD00074760,2024-05-25,P0099,S029,C044217,2,3.78,0.0,7.56,4.03,3.53
0RD00007225,2024-01-02,P0159,S002,C027830,5,5.92,0.0,29.6,19.19,10.41
0RD00926203,2023-09-04,P0074,S013,C024173,5,14.14,0.1,63.63,39.94,23.69
0RD00769319,2024-09-10,P0064,S086,C001702,5,10.53,0.0,52.65,32.13,20.52
0RD00650120,2024-09-27,P0153,S089,C002579,4,5.45,0.0,21.8,13.89,7.91
0RD00418220,2023-12-28,P0132,S060,C027602,2,13.3,0.15,22.61,12.91,9.7
0RD00869206,2023-09-26,P0056,S052,C016344,3,14.81,0.0,44.43,27.74,16.69
0RD00305531,2024-04-01,P0109,S035,C048230,1,13.73,0.0,13.73,9.13,4.6
0RD00618788,2024-02-18,P0088,S029,C019651,5,10.74,0.0,53.7,32.44,21.26
0RD00291283,2023-06-30,P0187,S084,C015719,1,5.02,0.0,5.02,3.31,1.71
0RD00617443,2023-11-07,P0156,S048,C027204,1,7.62,0.0,7.62,4.23,3.39
0RD00934795,2024-03-23,P0124,S075,C036319,1,3.79,0.0,3.79,2.09,1.7
0RD00695223,2023-08-13,P0086,S009,C031025,5,7.91,0.2,31.64,22.15,9.49
0RD00375302,2024-08-04,P0156,S030,C002451,5,13.7,0.0,68.5,36.81,31.69
0RD00318764,2023-10-02,P0145,S043,C005165,4,12.86,0.0,51.44,29.66,21.78
0RD00647330,2024-12-31,P0089,S060,C023288,1,3.27,0.1,2.94,2.02,0.92
0RD00102578,2024-09-23,P0137,S072,C011716,1,8.12,0.0,8.12,4.89,3.23
0RD00210421,2023-11-05,P0110,S039,C041890,2,5.24,0.15,8.91,5.71,3.2
0RD00165538,2024-03-18,P0143,S075,C042526,4,3.19,0.0,12.76,7.18,5.58
0RD00926089,2023-02-16,P0093,S009,C048749,5,3.64,0.0,18.2,12.56,5.64
0RD00983228,2024-06-12,P0105,S019,C031147,2,4.03,0.0,8.06,4.18,3.88
0RD00959393,2024-05-15,P0019,S090,C019557,1,7.77,0.0,7.77,4.56,3.21
0RD00719972,2024-09-05,P0094,S065,C042835,4,7.99,0.2,25.57,12.86,12.71
0RD00201485,2023-09-02,P0146,S036,C048564,2,8.32,0.0,16.64,10.63,6.01
0RD00368245,2024-05-06,P0127,S037,C036923,3,5.85,0.2,14.04,9.26,4.78
0RD00056145,2024-04-12,P0168,S053,C023151,3,14.07,0.1,37.99,23.65,14.34
0RD00846980,2023-05-01,P0011,S033,C042902,3,7.03,0.0,21.09,13.09,8.0
0RD00966012,2024-12-14,P0092,S089,C018742,5,13.32,0.0,66.6,40.45,26.15
0RD00071257,2023-11-22,P0012,S098,C025600,5,11.53,0.0,57.65,29.68,27.97
0RD00657790,2023-07-15,P0013,S006,C012384,5,6.79,0.0,33.95,17.35,16.6
0RD00338709,2023-10-03,P0171,S076,C025330,4,13.25,0.0,53.0,32.99,20.01
0RD00971207,2023-07-30,P0048,S031,C019307,4,8.88,0.0,35.52,23.51,12.01
0RD00233957,2024-11-23,P0032,S032,C027722,1,13.21,0.0,13.21,6.72,6.49
0RD00857108,2023-01-18,P0141,S021,C021309,1,11.56,0.0,11.56,7.47,4.09
0RD00068233,2024-08-03,P0041,S076,C035052,2,5.8,0.0,11.6,6.78,4.82
0RD00685527,2023-03-28,P0113,S022,C008896,2,10.88,0.2,17.41,10.25,7.16
0RD00130082,2023-06-16,P0090,S071,C006739,3,9.35,0.0,28.05,18.05,10.0
0RD00831087,2024-01-18,P0008,S043,C011924,3,6.02,0.0,18.06,10.76,7.3
0RD00852248,2023-04-11,P0011,S061,C020853,4,3.49,0.1,12.56,7.61,4.96
0RD00736175,2023-06-23,P0091,S015,C018670,2,4.87,0.15,8.28,5.35,2.93
0RD00174490,2024-09-03,P0195,S087,C018616,2,4.53,0.0,9.06,4.71,4.35
0RD00604379,2024-12-15,P0107,S047,C041968,5,3.81,0.2,15.24,8.62,6.62
0RD00839383,2024-04-07,P0046,S087,C026990,5,8.29,0.1,37.3,24.05,13.25
0RD00211907,2023-04-23,P0027,S054,C049667,4,4.04,0.0,16.16,9.09,7.07
0RD00748412,2023-04-18,P0116,S012,C030483,4,13.37,0.0,53.48,37.06,16.42
0RD00708852,2024-07-18,P0012,S042,C029407,4,4.75,0.0,19.0,13.24,5.76
0RD00324175,2023-04-20,P0079,S071,C014245,4,14.01,0.0,56.04,34.86,21.18
0RD00462150,2024-12-04,P0037,S013,C040056,3,11.26,0.15,28.71,18.7,10.02
0RD00378755,2023-07-21,P0103,S099,C006537,4,11.39,0.0,45.56,28.44,17.12
0RD00698072,2024-11-01,P0151,S049,C009351,3,9.0,0.0,27.0,16.77,10.23
0RD00874996,2024-02-14,P0005,S094,C029490,4,4.53,0.0,18.12,10.3,7.82
0RD00488620,2023-04-29,P0089,S087,C024738,3,12.7,0.0,38.1,26.54,11.56
0RD00940628,2023-12-16,P0143,S005,C004162,1,5.72,0.1,5.15,2.61,2.54
0RD00529860,2024-03-02,P0042,S078,C024882,3,10.01,0.0,30.03,19.51,10.52
0RD00892393,2024-09-14,P0149,S007,C035028,5,5.63,0.0,28.15,16.73,11.42
0RD00390196,2024-01-25,P0199,S014,C012232,1,13.95,0.15,11.86,7.57,4.28
0RD00093914,2024-12-20,P0001,S017,C035029,1,5.7,0.15,4.84,2.75,2.1
0RD00578866,2024-05-06,P0035,S049,C007186,3,6.32,0.0,18.96,10.71,8.25
0RD00410805,2023-01-05,P0047,S057,C021001,5,7.03,0.0,35.15,24.29,10.86
0RD00331204,2024-12-08,P0124,S011,C010594,3,13.85,0.0,41.55,26.56,14.99
0RD00319422,2024-09-13,P0172,S038,C019181,1,14.68,0.1,13.21,8.56,4.66
0RD00107826,2023-03-11,P0088,S049,C035009,5,9.33,0.0,46.65,30.64,16.01
0RD00329688,2023-06-05,P0004,S016,C004683,2,11.1,0.1,19.98,11.79,8.19
0RD00481771,2024-05-08,P0007,S075,C014034,1,9.44,0.1,8.5,4.94,3.55
0RD00250029,2024-03-12,P0026,S084,C048345,5,11.15,0.1,50.18,32.02,18.15
0RD00524763,2023-03-20,P0057,S064,C036943,4,5.63,0.1,20.27,12.93,7.34
0RD00587185,2023-12-29,P0058,S018,C042238,2,4.46,0.0,8.92,5.55,3.37
0RD00431825,2023-06-28,P0122,S057,C007428,5,5.59,0.1,25.16,13.58,11.57
0RD00313784,2024-06-26,P0081,S024,C009571,4,12.7,0.15,43.18,26.7,16.48
0RD00549495,2024-04-28,P0041,S042,C036463,1,10.65,0.2,8.52,4.95,3.57
0RD00496009,2023-09-22,P0136,S056,C045924,1,3.76,0.0,3.76,2.21,1.55
0RD00591521,2023-12-23,P0084,S079,C019247,1,7.14,0.0,7.14,4.98,2.16
0RD00373992,2023-10-06,P0120,S029,C022639,4,6.92,0.0,27.68,14.91,12.77
0RD00043115,2024-11-09,P0116,S005,C040246,3,8.29,0.0,24.87,14.55,10.32
0RD00002381,2023-12-11,P0153,S032,C029300,5,8.83,0.0,44.15,30.01,14.14
0RD00385723,2023-06-28,P0119,S093,C009739,1,10.2,0.0,10.2,6.59,3.61
0RD00087629,2023-04-03,P0000,S059,C028456,3,6.28,0.15,16.01,9.79,6.22
0RD00332824,2024-03-22,P0150,S088,C005002,5,7.72,0.0,38.6,22.99,15.61
0RD00298605,2023-12-31,P0045,S040,C027941,5,9.13,0.0,45.65,29.2,16.45
0RD00408749,2024-05-10,P0131,S058,C016870,3,13.19,0.15,33.63,21.38,12.26
0RD00345471,2024-04-08,P0083,S026,C025891,5,3.96,0.0,19.8,10.05,9.75
0RD00594651,2023-02-05,P0097,S041,C001613,1,6.75,0.0,6.75,4.34,2.41
0RD00150099,2024-09-30,P0081,S078,C025437,4,3.14,0.0,12.56,7.59,4.97
0RD00187435,2024-04-23,P0159,S073,C021422,3,11.01,0.0,33.03,17.02,16.01
0RD00495423,2023-04-22,P0116,S095,C034658,3,9.88,0.15,25.19,15.92,9.27
0RD00814501,2023-11-08,P0087,S096,C001783,4,14.87,0.15,50.56,33.78,16.77
0RD00260093,2024-12-07,P0114,S012,C005839,3,10.04,0.0,30.12,17.54,12.58
0RD00281607,2023-01-25,P0002,S060,C013866,3,6.02,0.15,15.35,7.74,7.61
0RD00199633,2024-07-29,P0010,S084,C030051,1,10.33,0.2,8.26,4.88,3.38
0RD00855212,2023-09-07,P0008,S092,C044516,3,13.17,0.15,33.58,19.69,13.9
0RD00981626,2024-06-03,P0139,S067,C047828,3,7.29,0.15,18.59,11.29,7.3
0RD00873714,2023-02-10,P0149,S028,C038270,3,7.93,0.0,23.79,13.76,10.03
0RD00475976,2024-09-21,P0070,S002,C009827,2,8.34,0.1,15.01,8.79,6.23
0RD00847451,2024-02-14,P0115,S099,C002312,5,14.59,0.1,65.66,41.43,24.23
0RD00610095,2023-05-10,P0161,S032,C029601,5,3.29,0.1,14.8,7.73,7.08
0RD00239251,2023-06-10,P0140,S075,C008687,2,8.88,0.0,17.76,11.77,5.99
0RD00366248,2024-03-03,P0200,S081,C042136,1,3.93,0.1,3.54,2.15,1.38
0RD00783702,2024-05-03,P0025,S016,C026479,5,11.6,0.2,46.4,30.05,16.35
0RD00537889,2024-01-08,P0078,S074,C030223,2,14.43,0.2,23.09,15.62,7.46
0RD00765933,2023-05-20,P0148,S009,C018057,2,4.09,0.0,8.18,5.04,3.14
0RD00473272,2024-08-15,P0155,S100,C041611,5,4.46,0.15,18.96,10.6,8.36
0RD00201323,2024-12-08,P0177,S008,C008043,4,7.94,0.0,31.76,21.16,10.6
0RD00234065,2024-02-25,P0017,S086,C043403,3,14.1,0.0,42.3,23.85,18.45
0RD00421150,2023-06-29,P0175,S050,C048157,1,14.75,0.15,12.54,8.12,4.42
0RD00089215,2023-10-10,P0098,S027,C016373,3,3.65,0.0,10.95,7.29,3.66
0RD00197339,2023-12-22,P0022,S009,C012754,3,6.06,0.15,15.45,8.06,7.39
0RD00818667,2024-12-29,P0167,S048,C033073,1,9.58,0.0,9.58,6.29,3.29
0RD00210470,2023-05-30,P0169,S010,C002987,4,12.49,0.0,49.96,27.16,22.8
0RD00090501,2024-07-29,P0057,S084,C028878,1,7.45,0.0,7.45,4.75,2.7
0RD00094580,2023-01-07,P0124,S031,C023582,3,12.05,0.2,28.92,19.42,9.5
0RD00200155,2024-05-11,P0019,S003,C042294,1,11.66,0.2,9.33,5.48,3.85
0RD00657701,2024-03-16,P0147,S078,C002305,1,8.0,0.0,8.0,4.19,3.81
0RD00882254,2023-01-31,P0155,S034,C003590,5,10.96,0.0,54.8,28.4,26.4
0RD00943369,2023-03-14,P0127,S006,C018389,1,9.48,0.0,9.48,6.12,3.36
0RD00091846,2023-09-19,P0093,S081,C015187,5,3.59,0.0,17.95,11.64,6.31
0RD00865335,2024-02-14,P0177,S003,C033086,3,9.39,0.0,28.17,19.64,8.53
0RD00421826,2024-12-08,P0043,S054,C006818,3,6.07,0.15,15.48,8.05,7.43
0RD00617906,2023-11-17,P0141,S080,C049697,4,3.14,0.15,10.68,5.47,5.21
0RD00138702,2024-02-04,P0199,S018,C035638,4,13.61,0.0,54.44,36.81,17.63
0RD00286799,2023-10-15,P0109,S027,C018572,3,14.58,0.0,43.74,30.17,13.57
0RD00757928,2024-11-18,P0074,S041,C017222,3,6.82,0.0,20.46,10.39,10.07
0RD00100862,2024-01-25,P0138,S021,C015403,5,12.63,0.0,63.15,35.42,27.73
0RD00559954,2023-10-02,P0168,S079,C034506,2,13.59,0.0,27.18,18.8,8.38
0RD00494638,2024-10-02,P0095,S069,C026865,4,3.84,0.0,15.36,8.27,7.09
0RD00356159,2023-10-13,P0089,S009,C014924,5,5.31,0.0,26.55,14.04,12.51
0RD00201381,2023-06-04,P0043,S040,C027738,2,7.78,0.0,15.56,8.14,7.42
0RD00316915,2024-08-22,P0025,S078,C043586,5,3.52,0.0,17.6,11.56,6.04
0RD00556680,2023-11-18,P0074,S096,C042447,3,6.86,0.0,20.58,12.85,7.73
0RD00844887,2023-08-28,P0181,S013,C000046,2,14.35,0.0,28.7,16.09,12.61
0RD00646923,2023-04-12,P0102,S013,C026380,5,9.07,0.15,38.55,20.07,18.48
0RD00600765,2023-08-12,P0018,S022,C022698,4,4.38,0.0,17.52,9.92,7.6
0RD00575812,2023-08-24,P0004,S056,C020005,5,10.03,0.1,45.13,22.63,22.51
0RD00028288,2023-07-26,P0020,S021,C048429,4,13.1,0.0,52.4,26.24,26.16
0RD00663415,2023-12-08,P0196,S001,C018164,1,3.24,0.1,2.92,1.65,1.26
0RD00109956,2024-09-09,P0125,S076,C033389,5,5.84,0.0,29.2,16.65,12.55
0RD00039792,2024-09-13,P0142,S072,C035240,4,12.37,0.0,49.48,27.54,21.94
0RD00458294,2023-04-06,P0073,S089,C007503,5,8.08,0.0,40.4,28.05,12.35
0RD00968940,2024-10-06,P0156,S099,C043354,4,7.63,0.0,30.52,17.87,12.65
0RD00262533,2023-03-18,P0159,S059,C007982,2,13.17,0.0,26.34,17.23,9.11
0RD00246862,2023-11-23,P0078,S050,C007899,1,11.02,0.0,11.02,6.86,4.16
0RD00402331,2024-10-11,P0038,S007,C006780,2,6.49,0.0,12.98,7.31,5.67
0RD00284983,2024-01-21,P0195,S029,C026005,1,8.18,0.0,8.18,4.68,3.5
0RD00083296,2023-11-21,P0022,S021,C017615,4,4.09,0.15,13.91,9.21,4.7
0RD00362823,2024-01-17,P0147,S051,C026110,4,11.54,0.0,46.16,25.08,21.08
0RD00768054,2023-11-11,P0176,S072,C032263,3,10.06,0.2,24.14,14.49,9.65
0RD00087727,2023-05-01,P0084,S091,C035772,1,3.76,0.0,3.76,2.44,1.32
0RD00875274,2024-03-23,P0077,S006,C046075,3,13.54,0.1,36.56,25.21,11.34
0RD00554610,2024-05-03,P0078,S056,C038382,3,5.68,0.0,17.04,9.77,7.27
0RD00314996,2023-04-10,P0151,S030,C039177,4,5.59,0.0,22.36,11.32,11.04
0RD00210521,2024-08-14,P0083,S019,C035142,2,3.01,0.1,5.42,3.43,1.99
0RD00233928,2023-08-07,P0071,S082,C004435,4,3.34,0.0,13.36,7.22,6.14
0RD00593770,2024-02-17,P0141,S012,C036042,4,13.62,0.0,54.48,28.46,26.02
0RD00689723,2023-11-03,P0033,S021,C034108,1,13.36,0.0,13.36,8.57,4.79
0RD00648472,2024-06-29,P0059,S038,C009070,2,14.89,0.0,29.78,19.43,10.35
0RD00793103,2024-12-16,P0126,S036,C040799,5,6.56,0.0,32.8,17.54,15.26
0RD00755135,2024-09-23,P0158,S060,C022046,3,13.55,0.0,40.65,24.6,16.05
0RD00453770,2024-12-31,P0080,S047,C035301,2,5.28,0.0,10.56,6.88,3.68
0RD00182115,2023-08-15,P0097,S092,C022045,2,8.15,0.0,16.3,9.18,7.12
0RD00089363,2023-07-18,P0075,S037,C015050,5,10.58,0.0,52.9,34.32,18.58
0RD00631851,2024-03-02,P0099,S015,C036636,4,11.42,0.0,45.68,28.87,16.81
0RD00956145,2023-06-12,P0123,S073,C013522,4,7.49,0.2,23.97,16.02,7.95
0RD00045993,2024-09-03,P0191,S099,C000897,2,14.65,0.0,29.3,15.3,14.0
0RD00040885,2024-08-20,P0071,S011,C037734,2,14.83,0.2,23.73,15.92,7.81
0RD00402743,2023-11-12,P0102,S048,C003061,4,14.09,0.0,56.36,35.43,20.93
0RD00100930,2024-05-05,P0190,S049,C010891,3,10.39,0.0,31.17,19.66,11.51
0RD00806817,2024-07-20,P0173,S049,C022247,2,14.42,0.2,23.07,13.29,9.78
0RD00964372,2024-11-18,P0126,S020,C009662,1,11.1,0.1,9.99,5.68,4.31
0RD00693438,2024-05-24,P0032,S099,C031003,1,14.43,0.0,14.43,7.63,6.8
0RD00687442,2024-11-21,P0026,S076,C007968,4,10.1,0.0,40.4,27.31,13.09
0RD00675724,2024-05-31,P0173,S032,C007657,5,5.23,0.0,26.15,15.06,11.09
0RD00852759,2024-09-02,P0151,S053,C019040,5,7.03,0.0,35.15,21.54,13.61
0RD00526434,2023-04-19,P0163,S036,C001164,5,3.96,0.0,19.8,11.07,8.73
0RD00926907,2024-11-01,P0023,S016,C046187,2,8.79,0.0,17.58,12.15,5.43
0RD00574654,2024-08-27,P0198,S023,C016575,5,14.29,0.15,60.73,35.65,25.08
0RD00794657,2023-01-18,P0034,S010,C017942,3,7.16,0.15,18.26,9.96,8.29
0RD00518736,2024-12-30,P0073,S016,C026208,1,11.28,0.0,11.28,6.26,5.02
0RD00372529,2023-03-15,P0073,S074,C042690,1,12.4,0.2,9.92,6.56,3.36
0RD00587015,2024-03-12,P0139,S036,C030993,4,8.15,0.15,27.71,16.44,11.27
0RD00399130,2024-10-27,P0012,S070,C028891,4,4.34,0.0,17.36,10.39,6.97
0RD00329326,2023-08-18,P0077,S051,C010400,2,12.03,0.2,19.25,12.71,6.54
0RD00207035,2023-01-09,P0072,S088,C048512,3,8.09,0.0,24.27,14.6,9.67
0RD00098178,2023-04-09,P0114,S040,C040778,5,6.06,0.0,30.3,20.5,9.8
0RD00080848,2023-01-21,P0073,S080,C024187,4,11.91,0.0,47.64,29.79,17.85
0RD00952550,2024-09-15,P0146,S021,C010756,1,14.83,0.0,14.83,8.18,6.65
0RD00061352,2024-12-10,P0072,S008,C000920,2,5.28,0.15,8.98,5.92,3.05
0RD00901876,2024-06-25,P0057,S054,C018763,5,11.37,0.0,56.85,32.14,24.71
0RD00869236,2023-07-21,P0200,S042,C008082,1,5.96,0.15,5.07,3.35,1.72
0RD00958151,2023-10-11,P0045,S089,C023684,5,3.79,0.0,18.95,9.86,9.09
0RD00829340,2024-12-25,P0148,S079,C048963,4,11.55,0.0,46.2,23.8,22.4
0RD00871075,2023-05-14,P0188,S072,C012368,5,11.51,0.15,48.92,30.06,18.86
0RD00291326,2023-04-22,P0200,S038,C022093,4,5.66,0.15,19.24,10.61,8.63
0RD00075508,2023-12-14,P0132,S036,C026313,2,7.83,0.1,14.09,7.68,6.42
0RD00175917,2024-02-11,P0097,S047,C001797,3,3.18,0.0,9.54,4.86,4.68
0RD00959397,2024-10-31,P0178,S028,C005992,4,14.16,0.0,56.64,29.1,27.54
0RD00667884,2024-01-03,P0172,S091,C045971,5,12.1,0.15,51.42,29.62,21.8
0RD00246789,2023-09-03,P0190,S083,C016907,2,10.48,0.0,20.96,10.7,10.26
0RD00260916,2023-01-12,P0190,S017,C026240,3,10.18,0.0,30.54,16.82,13.72
0RD00034251,2023-02-04,P0025,S069,C039215,1,5.13,0.0,5.13,3.19,1.94
0RD00838387,2024-02-08,P0064,S082,C048734,3,7.56,0.0,22.68,15.42,7.26
0RD00952909,2024-02-28,P0201,S064,C024861,5,12.61,0.0,63.05,33.42,29.63
0RD00215762,2023-06-27,P0196,S007,C035045,2,6.16,0.0,12.32,7.25,5.07
0RD00510361,2024-04-26,P0055,S072,C038137,4,10.94,0.15,37.2,23.03,14.17
0RD00324955,2024-07-18,P0002,S017,C013612,1,3.41,0.0,3.41,2.07,1.34
0RD00494330,2023-03-30,P0046,S011,C007354,5,4.34,0.0,21.7,12.36,9.34
0RD00418246,2023-08-20,P0195,S026,C031018,1,6.51,0.0,6.51,4.08,2.43
0RD00731150,2024-01-08,P0012,S080,C006906,3,14.75,0.2,35.4,18.16,17.24
0RD00274311,2024-10-03,P0201,S062,C009377,5,3.93,0.0,19.65,11.18,8.47
0RD00828652,2023-04-05,P0201,S006,C020954,2,5.56,0.1,10.01,6.25,3.76
0RD00746758,2023-11-25,P0196,S043,C014580,4,7.54,0.0,30.16,19.27,10.89
0RD00706715,2023-07-02,P0086,S064,C039938,4,14.85,0.15,50.49,31.24,19.25
0RD00029662,2023-04-21,P0183,S030,C030010,2,10.04,0.0,20.08,11.12,8.96
0RD00344864,2024-07-13,P0085,S019,C011062,1,14.68,0.0,14.68,8.64,6.04
0RD00439550,2024-03-05,P0188,S096,C018358,5,4.04,0.1,18.18,10.02,8.16
0RD00303142,2023-06-15,P0185,S071,C013552,3,4.49,0.15,11.45,7.56,3.89
0RD00064663,2023-01-29,P0018,S052,C007303,5,5.5,0.1,24.75,17.26,7.49
0RD00387754,2023-06-12,P0201,S040,C013249,2,10.58,0.2,16.93,10.36,6.57
0RD00108665,2024-08-03,P0111,S012,C031252,1,4.03,0.0,4.03,2.3,1.73
0RD00197510,2023-10-15,P0016,S045,C005702,3,9.26,0.0,27.78,18.32,9.46
0RD00329402,2024-10-01,P0043,S033,C002547,1,6.93,0.0,6.93,4.04,2.89
0RD00445215,2023-03-04,P0093,S035,C032277,5,5.83,0.0,29.15,15.13,14.02
0RD00418164,2023-10-01,P0169,S001,C037515,4,11.43,0.0,45.72,29.91,15.81
0RD00836444,2024-09-15,P0172,S032,C039515,4,14.68,0.15,49.91,28.85,21.06
0RD00673629,2024-03-15,P0028,S078,C020900,4,11.22,0.2,35.9,18.86,17.04
0RD00615590,2024-11-02,P0170,S077,C019269,1,12.42,0.15,10.56,5.46,5.09
0RD00098490,2024-03-05,P0064,S069,C007346,3,9.11,0.0,27.33,18.33,9.0
0RD00939478,2023-01-09,P0121,S047,C045079,4,4.77,0.0,19.08,12.75,6.33
0RD00038632,2024-06-03,P0036,S060,C009216,4,3.37,0.0,13.48,7.84,5.64
0RD00545810,2023-09-20,P0046,S023,C009780,3,7.4,0.0,22.2,11.75,10.45
0RD00913338,2023-03-25,P0094,S046,C031730,2,5.41,0.0,10.82,6.58,4.24
0RD00940935,2024-04-18,P0105,S041,C030109,3,13.01,0.1,35.13,18.77,16.35
0RD00725918,2023-04-24,P0169,S029,C023512,2,10.32,0.1,18.58,9.81,8.77
0RD00471134,2023-08-17,P0182,S099,C042497,3,7.26,0.0,21.78,12.58,9.2
0RD00153462,2024-07-08,P0097,S083,C001035,2,8.21,0.15,13.96,8.32,5.64
0RD00173885,2023-07-11,P0127,S030,C006017,4,5.8,0.0,23.2,13.68,9.52
0RD00141518,2023-12-27,P0019,S040,C010676,5,10.52,0.0,52.6,28.16,24.44
0RD00132313,2024-08-28,P0003,S090,C013428,1,13.42,0.0,13.42,6.72,6.7
0RD00048583,2024-02-05,P0151,S083,C034009,5,7.16,0.0,35.8,19.18,16.62
0RD00225261,2023-07-05,P0009,S038,C049872,4,14.9,0.0,59.6,39.52,20.08
0RD00227061,2024-02-08,P0125,S094,C038587,1,13.19,0.0,13.19,7.79,5.4
0RD00913172,2024-05-19,P0068,S039,C040004,4,3.11,0.0,12.44,8.48,3.96
0RD00196685,2023-05-02,P0152,S012,C030116,3,9.15,0.0,27.45,15.48,11.97
0RD00687105,2023-08-23,P0145,S019,C019970,1,5.55,0.1,5.0,3.34,1.66
0RD00775694,2024-08-05,P0079,S053,C033577,3,14.96,0.15,38.15,26.23,11.91
0RD00145352,2024-02-23,P0167,S076,C028990,1,13.68,0.0,13.68,8.92,4.76
0RD00378898,2024-03-05,P0097,S041,C024937,5,13.1,0.1,58.95,39.31,19.64
0RD00005823,2023-08-30,P0057,S014,C005860,3,7.05,0.15,17.98,11.32,6.66
0RD00323957,2023-01-30,P0144,S025,C015971,3,13.59,0.0,40.77,21.03,19.74
0RD00756844,2023-07-31,P0150,S100,C031982,1,8.09,0.0,8.09,5.35,2.74
0RD00675621,2023-06-17,P0097,S054,C021010,4,11.36,0.0,45.44,23.25,22.19
0RD00427906,2023-04-07,P0015,S021,C003179,4,12.33,0.1,44.39,22.98,21.41
0RD00931828,2023-05-29,P0004,S042,C037488,1,4.91,0.1,4.42,2.9,1.52
0RD00473780,2023-10-10,P0083,S062,C006272,1,13.25,0.15,11.26,5.99,5.27
0RD00673179,2024-10-13,P0058,S041,C024721,5,11.86,0.0,59.3,38.37,20.93
0RD00688515,2024-08-04,P0025,S067,C043919,4,4.0,0.0,16.0,8.39,7.61
0RD00009805,2024-04-13,P0172,S013,C034295,4,3.05,0.15,10.37,7.01,3.36
0RD00034719,2024-04-26,P0096,S070,C036237,1,8.92,0.2,7.14,4.7,2.43
0RD00533108,2023-11-14,P0084,S068,C009218,3,12.04,0.0,36.12,22.81,13.31
0RD00604462,2024-06-05,P0170,S034,C012195,1,12.0,0.0,12.0,7.68,4.32
0RD00209717,2023-11-05,P0040,S025,C044830,2,5.47,0.2,8.75,5.21,3.54
0RD00858886,2024-04-03,P0055,S082,C014390,2,6.96,0.0,13.92,7.29,6.63
0RD00517047,2024-02-18,P0075,S060,C006299,4,7.44,0.1,26.78,16.13,10.65
0RD00486832,2024-11-13,P0183,S012,C049955,2,4.64,0.0,9.28,5.19,4.09
0RD00795115,2024-02-26,P0028,S070,C004352,3,5.95,0.0,17.85,9.65,8.2
0RD00193697,2023-12-22,P0168,S062,C038251,4,5.54,0.0,22.16,12.15,10.01
0RD00801098,2024-04-22,P0053,S077,C022050,2,12.69,0.15,21.57,14.3,7.27
0RD00705678,2024-09-10,P0057,S077,C036698,4,6.07,0.0,24.28,16.89,7.39
0RD00926097,2023-04-30,P0023,S004,C004874,3,11.34,0.15,28.92,16.31,12.6
0RD00621536,2024-06-13,P0049,S023,C048701,4,13.45,0.15,45.73,24.43,21.3
0RD00441794,2023-07-11,P0163,S043,C040319,2,11.96,0.0,23.92,13.3,10.62
0RD00903225,2023-05-24,P0153,S061,C032596,2,5.02,0.2,8.03,5.13,2.9
0RD00288619,2024-09-17,P0030,S041,C011274,2,6.2,0.2,9.92,5.95,3.97
0RD00371000,2024-04-29,P0129,S040,C020407,2,8.22,0.0,16.44,10.62,5.82
0RD00097906,2023-12-05,P0023,S029,C016652,4,4.82,0.0,19.28,12.6,6.68
0RD00160183,2023-08-21,P0148,S019,C007319,1,11.4,0.0,11.4,6.78,4.62
0RD00730708,2024-04-07,P0014,S041,C022692,5,6.39,0.15,27.16,16.21,10.94
0RD00318493,2023-07-25,P0144,S028,C036929,3,8.35,0.0,25.05,12.83,12.22
0RD00227197,2024-05-31,P0042,S019,C032019,3,11.0,0.2,26.4,16.56,9.84
0RD00785261,2024-01-20,P0198,S020,C030877,5,6.84,0.0,34.2,17.12,17.08
0RD00422404,2023-10-12,P0106,S067,C017829,2,7.09,0.0,14.18,9.55,4.63
0RD00954752,2024-02-06,P0032,S054,C040014,3,7.22,0.0,21.66,13.27,8.39
