timestamp,station_id,location_type,vehicle_id,vehicle_type,arrival_time,charging_start_time,charging_end_time,waiting_time,battery_capacity_kWh,initial_soc,final_soc,energy_consumed_kWh,charging_power_kW,charging_duration,queue_length,station_load,electricity_price,renewable_energy_ratio,traffic_density,weather_condition,day_of_week,time_slot,charging_demand,assigned_charger_id,charging_priority,optimization_reward
1/12/2025 15:15,ST002,Urban,EV11117,Bus,1/12/2025 15:15,1/12/2025 15:26,1/12/2025 17:02,11,100,14.49836394,95.04218574,80.54382179,50,96.65258615,7,63.00365794,9.36,0.417684298,Medium,Clear,Sunday,Off-Peak,60.44978465,CH2,Medium,-14.57020266
1/12/2025 15:30,ST013,Urban,EV11118,Two-Wheeler,1/12/2025 15:30,1/12/2025 15:42,1/12/2025 19:48,12,100,53.98602665,99.25245763,45.26643098,11,246.9078053,5,36.42195734,11.13,0.490231978,Medium,Rainy,Sunday,Off-Peak,40.46851796,CH10,High,-7.077432138
1/12/2025 15:45,ST015,Highway,EV11119,Bus,1/12/2025 15:45,1/12/2025 15:52,1/12/2025 16:57,7,40,37.69154579,97.97103215,24.11179454,22,65.75943966,6,45.1979723,13.34,0.523516812,Medium,Cloudy,Sunday,Off-Peak,44.29960999,CH4,High,-3.334090102
1/12/2025 16:00,ST018,Urban,EV11120,Bus,1/12/2025 16:00,1/12/2025 16:05,1/12/2025 20:19,5,75,37.42417929,99.60489372,46.63553582,11,254.37565,0,38.86797375,14.45,0.795068451,Medium,Rainy,Sunday,Off-Peak,38.60232278,CH3,Low,11.07845878
1/12/2025 16:15,ST015,Urban,EV11121,Bus,1/12/2025 16:15,1/12/2025 16:29,1/12/2025 22:33,14,100,33.24354651,100,66.75645349,11,364.9909605,4,55.9364146,11.64,0.452259533,Medium,Cloudy,Sunday,Off-Peak,57.33572147,CH8,Medium,-13.61949694
1/12/2025 16:30,ST008,Urban,EV11122,Car,1/12/2025 16:30,1/12/2025 16:42,1/13/2025 0:42,12,100,44.22375509,100,55.77624491,7,480.0005945,4,47.2776707,6.15,0.734769732,Medium,Rainy,Sunday,Off-Peak,42.55398903,CH5,Medium,-1.412442181
1/12/2025 16:45,ST013,Urban,EV11123,Two-Wheeler,1/12/2025 16:45,1/12/2025 16:56,1/12/2025 17:53,11,60,23.09646224,100,46.14212265,50,57.03434958,6,40.94010788,10.66,0.525062526,Medium,Rainy,Sunday,Off-Peak,37.72243886,CH6,Medium,-6.436145803
1/12/2025 17:00,ST015,Highway,EV11124,Car,1/12/2025 17:00,1/12/2025 17:08,1/12/2025 17:36,8,40,52.54013008,100,18.98394797,50,28.03460901,7,81.52514842,14.52,0.38389267,High,Clear,Sunday,Peak,77.97413501,CH8,Low,-16.28824959
1/12/2025 17:15,ST012,Highway,EV11125,Bus,1/12/2025 17:15,1/12/2025 17:23,1/13/2025 2:02,8,100,39.83207027,100,60.16792973,7,519.0604393,0,91.97063864,6.33,0.133162409,High,Clear,Sunday,Peak,96.19156517,CH5,Medium,-22.39925545
1/12/2025 17:30,ST020,Urban,EV11126,Two-Wheeler,1/12/2025 17:30,1/12/2025 17:42,1/12/2025 19:04,12,40,31.44271807,100,27.42291277,22,82.25452522,6,100,5.87,0.267370234,High,Clear,Sunday,Peak,97.53880846,CH7,High,-26.97889299
1/12/2025 17:45,ST004,Highway,EV11127,Two-Wheeler,1/12/2025 17:45,1/12/2025 17:51,1/12/2025 18:59,6,30,56.08637103,97.88308387,12.53901385,11,68.39462102,5,82.36874385,6.35,0.181803116,High,Rainy,Sunday,Peak,79.27628714,CH2,Medium,-19.5196553
1/12/2025 18:00,ST018,Highway,EV11128,Bus,1/12/2025 18:00,1/12/2025 18:11,1/12/2025 21:08,11,40,19.96750645,100,32.01299742,11,177.8733989,2,62.74192783,12.25,0.204931737,High,Rainy,Sunday,Peak,60.87516586,CH7,Low,-18.40043345
1/12/2025 18:15,ST020,Urban,EV11129,Two-Wheeler,1/12/2025 18:15,1/12/2025 18:17,1/12/2025 18:49,2,30,50.8766208,90.52642852,11.89494232,22,32.44075177,7,100,9.45,0.290238643,High,Clear,Sunday,Peak,96.26721671,CH8,Medium,-16.7928407
1/12/2025 18:30,ST003,Highway,EV11130,Car,1/12/2025 18:30,1/12/2025 18:35,1/13/2025 3:37,5,100,37.2744074,100,62.7255926,7,542.2617675,4,97.39210672,5.53,0.354272209,High,Rainy,Sunday,Peak,98.68720994,CH10,Medium,-15.85025508
1/12/2025 18:45,ST014,Highway,EV11131,Two-Wheeler,1/12/2025 18:45,1/12/2025 18:57,1/12/2025 19:25,12,30,35.29916646,100,19.41025006,50,28.08951362,2,65.97963735,13.23,0.302636685,High,Rainy,Sunday,Peak,61.85830066,CH4,Low,-17.11682691
1/12/2025 19:00,ST003,Highway,EV11132,Car,1/12/2025 19:00,1/12/2025 19:13,1/12/2025 23:49,13,60,47.8929061,100,31.26425634,7,276.7415503,7,77.27253924,9.46,0.3084367,High,Rainy,Sunday,Peak,73.06870175,CH10,Medium,-22.70140686
1/12/2025 19:15,ST011,Urban,EV11133,Bus,1/12/2025 19:15,1/12/2025 19:21,1/12/2025 20:10,6,30,39.46881863,99.92651982,18.13731036,22,49.46539188,4,71.71207611,11.27,0.393825962,High,Clear,Sunday,Peak,71.35610517,CH5,Medium,-10.52763636
1/12/2025 19:30,ST003,Urban,EV11134,Two-Wheeler,1/12/2025 19:30,1/12/2025 19:40,1/12/2025 22:26,10,40,26.61395352,100,29.35441859,11,166.8497167,2,83.80033663,7.24,0.233175009,High,Rainy,Sunday,Peak,83.64246729,CH7,Medium,-20.76481704
1/12/2025 19:45,ST016,Urban,EV11135,Car,1/12/2025 19:45,1/12/2025 19:59,1/12/2025 23:48,14,60,54.80141827,99.43273233,26.77878844,7,229.5324723,9,100,7.67,0.183263998,High,Clear,Sunday,Peak,100.2238331,CH3,High,-33.00208007
1/12/2025 20:00,ST001,Urban,EV11136,Two-Wheeler,1/12/2025 20:00,1/12/2025 20:19,1/12/2025 21:25,19,75,21.52753245,95.02526673,55.12330071,50,66.14796085,4,89.08553576,8.36,0.301625317,High,Clear,Sunday,Peak,84.40673332,CH8,High,-29.76834764
1/12/2025 20:15,ST010,Highway,EV11137,Two-Wheeler,1/12/2025 20:15,1/12/2025 20:24,1/12/2025 21:29,9,100,44.31861164,98.71478003,54.39616839,50,65.27540207,8,100,6.54,0.346834409,High,Rainy,Sunday,Peak,100.4029424,CH8,Low,-22.59496772
1/12/2025 20:30,ST007,Highway,EV11138,Bus,1/12/2025 20:30,1/12/2025 20:37,1/12/2025 21:57,7,30,46.30530342,95.75293383,14.83428912,11,80.91430431,2,78.71246332,7.63,0.121300324,High,Rainy,Sunday,Peak,79.1345072,CH5,Medium,-20.10348295
1/12/2025 20:45,ST012,Urban,EV11139,Two-Wheeler,1/12/2025 20:45,1/12/2025 20:55,1/12/2025 22:00,10,75,30.13661849,100,52.39753613,50,65.15158636,0,97.72937133,12.23,0.30684217,High,Clear,Sunday,Peak,102.410953,CH10,High,-20.34060917
1/12/2025 21:00,ST013,Urban,EV11140,Bus,1/12/2025 21:00,1/12/2025 21:08,1/12/2025 23:50,8,30,37.35140732,100,18.7945778,7,162.6629362,1,79.34419519,11.97,0.399264467,High,Clear,Sunday,Peak,77.58324835,CH6,High,-12.39090504
1/12/2025 21:15,ST002,Urban,EV11141,Two-Wheeler,1/12/2025 21:15,1/12/2025 21:24,1/13/2025 0:29,9,75,53.98403523,99.44152409,34.09311664,11,185.9624544,2,75.40892721,5.42,0.279471328,High,Rainy,Sunday,Peak,78.95712774,CH6,Low,-16.6976456
1/12/2025 21:30,ST010,Urban,EV11142,Car,1/12/2025 21:30,1/12/2025 21:47,1/13/2025 0:08,17,75,28.90758066,98.2900859,52.03687893,22,141.9187607,6,100,11.86,0.105363545,High,Cloudy,Sunday,Peak,97.16232894,CH10,Medium,-36.83909364
1/12/2025 21:45,ST011,Highway,EV11143,Bus,1/12/2025 21:45,1/12/2025 21:51,1/12/2025 23:47,6,40,45.62710046,98.98877274,21.34466891,11,116.4254668,5,98.53351282,10.56,0.306990704,High,Cloudy,Sunday,Peak,103.2475313,CH7,High,-18.99698146
1/12/2025 22:00,ST007,Urban,EV11144,Bus,1/12/2025 22:00,1/12/2025 22:08,1/12/2025 23:40,8,40,55.31271184,97.79138196,16.99146805,11,92.68073482,9,25.78148297,9.52,0.130590511,Low,Clear,Sunday,Off-Peak,21.51206943,CH4,High,-13.73858127
1/12/2025 22:15,ST013,Highway,EV11145,Bus,1/12/2025 22:15,1/12/2025 22:26,1/13/2025 2:59,11,75,32.53117126,99.41694614,50.16433116,11,273.6236245,5,17.43532755,13.65,0.269893486,Low,Clear,Sunday,Off-Peak,19.55587289,CH5,High,-8.890260917
1/12/2025 22:30,ST005,Urban,EV11146,Car,1/12/2025 22:30,1/12/2025 22:39,1/13/2025 0:26,9,30,38.24063905,100,18.52780828,11,107.1449942,4,20.33771104,8.36,0.201217849,Low,Clear,Sunday,Off-Peak,16.56611083,CH1,Low,-9.031006727
1/12/2025 22:45,ST016,Highway,EV11147,Car,1/12/2025 22:45,1/12/2025 22:45,1/13/2025 4:30,0,75,15.54781305,99.9980179,63.33765364,11,345.4781107,4,16.00456513,12.54,0.182822541,Low,Clear,Sunday,Off-Peak,15.4410216,CH3,High,0.283763198
1/12/2025 23:00,ST014,Highway,EV11148,Two-Wheeler,1/12/2025 23:00,1/12/2025 23:08,1/13/2025 1:32,8,60,55.21664238,99.26671533,26.43004377,11,144.1638751,6,29.5967352,13.11,0.132691489,Low,Rainy,Sunday,Off-Peak,27.10405346,CH7,High,-12.93860238
1/12/2025 23:15,ST006,Highway,EV11149,Two-Wheeler,1/12/2025 23:15,1/12/2025 23:26,1/13/2025 2:00,11,100,41.97769132,98.60001008,56.62231876,22,154.4245057,1,28.26108786,10.26,0.258505637,Low,Cloudy,Sunday,Off-Peak,32.87576245,CH9,Medium,-9.39704847
1/12/2025 23:30,ST013,Highway,EV11150,Car,1/12/2025 23:30,1/12/2025 23:38,1/13/2025 0:23,8,100,53.63981625,91.6377903,37.99797404,50,45.59756885,2,26.01409152,7.58,0.376802749,Low,Clear,Sunday,Off-Peak,22.30656846,CH7,High,-2.898735848
1/12/2025 23:45,ST001,Highway,EV11151,Two-Wheeler,1/12/2025 23:45,1/12/2025 23:52,1/13/2025 1:04,7,30,57.49775047,100,12.75067486,11,72.69545618,5,27.71749055,14.38,0.138551194,Low,Clear,Sunday,Off-Peak,23.59482982,CH9,Medium,-10.8869623
1/13/2025 0:00,ST014,Highway,EV11152,Car,1/13/2025 0:00,1/13/2025 0:10,1/13/2025 4:44,10,40,20.32565825,100,31.8697367,7,274.107361,1,29.5760804,8.07,0.219522305,Low,Clear,Monday,Off-Peak,31.57166999,CH10,Medium,-9.829546941
1/13/2025 0:15,ST012,Urban,EV11153,Two-Wheeler,1/13/2025 0:15,1/13/2025 0:22,1/13/2025 0:51,7,30,23.70271037,100,22.88918689,50,29.76151337,8,29.45987288,9.58,0.183113679,Low,Cloudy,Monday,Off-Peak,29.10057574,CH2,Low,-11.39856421
1/13/2025 0:30,ST017,Highway,EV11154,Bus,1/13/2025 0:30,1/13/2025 0:50,1/13/2025 1:24,20,40,13.8797791,86.35310144,28.98932894,50,34.78719472,3,20.62218652,11.14,0.287087784,Low,Rainy,Monday,Off-Peak,20.4391849,CH2,High,-17.01180378
1/13/2025 0:45,ST020,Urban,EV11155,Car,1/13/2025 0:45,1/13/2025 0:58,1/13/2025 1:26,13,30,16.1355222,96.41607736,24.08416655,50,28.90099986,8,32.54584954,7.7,0.130050798,Low,Cloudy,Monday,Off-Peak,31.0701598,CH2,High,-19.60764597
1/13/2025 1:00,ST018,Highway,EV11156,Two-Wheeler,1/13/2025 1:00,1/13/2025 1:08,1/13/2025 3:14,8,60,22.60711303,99.85828185,46.35070129,22,126.4110035,2,15.49993658,13.9,0.282606258,Low,Clear,Monday,Off-Peak,20.00277708,CH6,High,-3.621799564
1/13/2025 1:15,ST001,Highway,EV11157,Bus,1/13/2025 1:15,1/13/2025 1:25,1/13/2025 5:19,10,40,32.79622122,100,26.88151151,7,234.2741055,3,32.97222854,11.3,0.338542217,Low,Rainy,Monday,Off-Peak,35.78968713,CH8,High,-7.938179206
1/13/2025 1:30,ST011,Highway,EV11158,Bus,1/13/2025 1:30,1/13/2025 1:44,1/13/2025 3:01,14,75,57.55561005,95.3906139,28.37625289,22,77.38978061,3,31.10978955,5.37,0.165940214,Low,Cloudy,Monday,Off-Peak,29.20548307,CH5,Low,-16.7437515
1/13/2025 1:45,ST002,Highway,EV11159,Two-Wheeler,1/13/2025 1:45,1/13/2025 1:52,1/13/2025 2:11,7,30,38.93590053,92.27749969,16.00247975,50,19.2029757,3,17.73596069,10.03,0.181353336,Low,Rainy,Monday,Off-Peak,22.21198571,CH5,Low,-6.606592067
1/13/2025 2:00,ST016,Urban,EV11160,Two-Wheeler,1/13/2025 2:00,1/13/2025 2:06,1/13/2025 4:24,6,30,14.9059437,99.8259382,25.47599835,11,138.959991,1,22.41487483,12.72,0.378402623,Low,Clear,Monday,Off-Peak,20.02614628,CH5,High,0.369103709
1/13/2025 2:15,ST020,Urban,EV11161,Bus,1/13/2025 2:15,1/13/2025 2:29,1/13/2025 3:41,14,100,33.21332101,93.64358232,60.4302613,50,72.51631356,12,41.68934746,10.57,0.298335378,Low,Cloudy,Monday,Off-Peak,40.01705292,CH2,Low,-19.38780815
1/13/2025 2:30,ST017,Urban,EV11162,Bus,1/13/2025 2:30,1/13/2025 2:46,1/13/2025 2:59,16,30,39.95063186,76.27729364,10.89799854,50,13.07759824,5,26.22105679,8.84,0.180618241,Low,Cloudy,Monday,Off-Peak,27.74165555,CH3,High,-18.32566413
1/13/2025 2:45,ST009,Highway,EV11163,Bus,1/13/2025 2:45,1/13/2025 2:53,1/13/2025 5:59,8,40,44.77035743,99.11217165,21.73672569,7,186.3147916,6,31.06519077,12.61,0.117977994,Low,Clear,Monday,Off-Peak,26.25303403,CH2,High,-13.67369832
1/13/2025 3:00,ST006,Urban,EV11164,Two-Wheeler,1/13/2025 3:00,1/13/2025 3:11,1/13/2025 5:36,11,30,15.19368951,100,25.44189315,11,145.1499913,0,23.9777217,14.04,0.341574426,Low,Cloudy,Monday,Off-Peak,21.7222422,CH6,Low,-5.548311558
1/13/2025 3:15,ST009,Urban,EV11165,Bus,1/13/2025 3:15,1/13/2025 3:24,1/13/2025 4:15,9,75,42.21980811,99.58982915,43.02751578,50,51.63301894,7,32.37150345,10.92,0.193150826,Low,Clear,Monday,Off-Peak,37.31581347,CH9,Low,-13.17977592
1/13/2025 3:30,ST011,Urban,EV11166,Car,1/13/2025 3:30,1/13/2025 3:41,1/13/2025 4:26,11,75,52.89976114,100,35.32517915,50,45.43992834,6,34.71742584,13.68,0.199794291,Low,Rainy,Monday,Off-Peak,30.56369779,CH3,Medium,-14.94965645
1/13/2025 3:45,ST014,Highway,EV11167,Car,1/13/2025 3:45,1/13/2025 4:02,1/13/2025 7:44,17,40,35.46226253,100,25.81509499,7,222.9995327,7,25.95017931,11.62,0.312005109,Low,Rainy,Monday,Off-Peak,29.88047889,CH8,High,-16.3298826
1/13/2025 4:00,ST006,Urban,EV11168,Two-Wheeler,1/13/2025 4:00,1/13/2025 4:10,1/13/2025 4:50,10,40,21.97443573,100,31.21022571,50,40.48269697,3,17.38531403,8.05,0.392588215,Low,Rainy,Monday,Off-Peak,19.42936947,CH6,Low,-3.199416343
1/13/2025 4:15,ST009,Urban,EV11169,Car,1/13/2025 4:15,1/13/2025 4:19,1/13/2025 5:14,4,75,43.32692276,100,42.50480793,50,55.57589401,7,30.19490037,7.28,0.226910854,Low,Clear,Monday,Off-Peak,33.65766491,CH8,Medium,-6.731654462
1/13/2025 4:30,ST016,Highway,EV11170,Bus,1/13/2025 4:30,1/13/2025 4:45,1/13/2025 5:37,15,60,33.51244928,100,39.89253043,50,52.25003782,2,17.55638989,11.67,0.368756277,Low,Rainy,Monday,Off-Peak,18.3358873,CH9,Low,-8.448589666
1/13/2025 4:45,ST013,Highway,EV11171,Bus,1/13/2025 4:45,1/13/2025 4:59,1/13/2025 12:44,14,100,46.29843897,100,53.70156103,7,465.2624598,8,37.33902785,8,0.326933643,Low,Cloudy,Monday,Off-Peak,36.67968046,CH3,High,-15.65979628
1/13/2025 5:00,ST014,Urban,EV11172,Bus,1/13/2025 5:00,1/13/2025 5:16,1/13/2025 14:04,16,100,38.4852316,100,61.5147684,7,528.4755832,6,17.84845834,9.3,0.275989994,Low,Cloudy,Monday,Off-Peak,21.9436315,CH7,High,-14.28999185
1/13/2025 5:15,ST011,Urban,EV11173,Car,1/13/2025 5:15,1/13/2025 5:32,1/13/2025 7:50,17,100,50.29764842,100,49.70235158,22,138.0994358,4,17.29482077,5.42,0.236216597,Low,Rainy,Monday,Off-Peak,20.30691977,CH6,Medium,-15.37246625
1/13/2025 5:30,ST020,Highway,EV11174,Bus,1/13/2025 5:30,1/13/2025 5:40,1/13/2025 8:19,10,40,53.53631533,100,18.58547387,7,159.410175,4,17.45314802,5.12,0.278095774,Low,Cloudy,Monday,Off-Peak,21.32049194,CH5,Low,-7.147756389
1/13/2025 5:45,ST009,Highway,EV11175,Bus,1/13/2025 5:45,1/13/2025 5:55,1/13/2025 6:08,10,30,59.10200438,95.48931914,10.91619443,50,13.09943331,5,34.39782684,14.25,0.380581049,Low,Rainy,Monday,Off-Peak,33.04786179,CH4,High,-7.962133904
1/13/2025 6:00,ST019,Urban,EV11176,Two-Wheeler,1/13/2025 6:00,1/13/2025 6:13,1/13/2025 12:50,13,75,38.17352369,100,46.36985723,7,397.6704233,9,34.85824948,7.73,0.28793481,Low,Cloudy,Monday,Off-Peak,38.13759273,CH3,Medium,-15.83360558
1/13/2025 6:15,ST018,Urban,EV11177,Two-Wheeler,1/13/2025 6:15,1/13/2025 6:15,1/13/2025 9:05,0,40,50.45516084,100,19.81793566,7,170.7570787,5,27.03975589,12.86,0.317981429,Low,Clear,Monday,Off-Peak,29.05466205,CH2,Low,1.631491701
1/13/2025 6:30,ST014,Urban,EV11178,Two-Wheeler,1/13/2025 6:30,1/13/2025 6:38,1/13/2025 7:13,8,30,26.59531424,100,22.02140573,50,35.26434593,2,14.39533864,12,0.101824993,Low,Clear,Monday,Off-Peak,14.10838266,CH8,Medium,-8.824317929
1/13/2025 6:45,ST008,Highway,EV11179,Bus,1/13/2025 6:45,1/13/2025 6:52,1/13/2025 10:52,7,60,52.48316888,99.21313517,28.03797977,7,240.3255409,1,22.2075972,8.98,0.302402198,Low,Clear,Monday,Off-Peak,17.7639838,CH1,Low,-2.869453512
1/13/2025 7:00,ST020,Urban,EV11180,Car,1/13/2025 7:00,1/13/2025 7:09,1/13/2025 10:24,9,30,22.04017561,97.92443402,22.76527752,7,195.1309502,2,64.60183831,14.75,0.304351765,High,Rainy,Monday,Peak,63.77639902,CH4,High,-13.78981471
1/13/2025 7:15,ST004,Urban,EV11181,Car,1/13/2025 7:15,1/13/2025 7:26,1/13/2025 7:59,11,60,47.81658932,93.84288464,27.61577719,50,33.13893263,7,71.07562584,9.15,0.356971571,High,Rainy,Monday,Peak,73.29426824,CH3,Medium,-18.00597805
1/13/2025 7:30,ST019,Urban,EV11182,Car,1/13/2025 7:30,1/13/2025 7:41,1/13/2025 8:29,11,40,59.45920822,100,16.21631671,22,48.72430027,5,74.71544946,12.34,0.305874981,High,Rainy,Monday,Peak,72.89655689,CH3,Medium,-19.26684047
1/13/2025 7:45,ST010,Highway,EV11183,Two-Wheeler,1/13/2025 7:45,1/13/2025 7:52,1/13/2025 16:57,7,75,15.12001749,99.97777053,63.64331478,7,545.5141267,3,72.54858736,11.9,0.269669298,High,Clear,Monday,Peak,68.32344533,CH8,Medium,-14.91963854
1/13/2025 8:00,ST014,Highway,EV11184,Bus,1/13/2025 8:00,1/13/2025 8:08,1/13/2025 12:37,8,100,49.61111736,98.98361689,49.37249952,11,269.3045429,6,100,7.78,0.156366985,High,Clear,Monday,Peak,97.6128736,CH2,Medium,-26.30899045
1/13/2025 8:15,ST002,Highway,EV11185,Bus,1/13/2025 8:15,1/13/2025 8:26,1/13/2025 15:59,11,75,28.5029018,99.04769879,52.90859774,7,453.5022663,2,83.96622763,12.22,0.398011836,High,Cloudy,Monday,Peak,80.28193475,CH1,Medium,-16.85289043
1/13/2025 8:30,ST009,Urban,EV11186,Bus,1/13/2025 8:30,1/13/2025 8:40,1/13/2025 10:22,10,40,52.24570425,99.42732686,18.87264904,11,102.941722,5,85.44019054,14.14,0.390343641,High,Clear,Monday,Peak,88.91176511,CH8,Low,-17.87772888
1/13/2025 8:45,ST020,Highway,EV11187,Car,1/13/2025 8:45,1/13/2025 8:55,1/13/2025 9:25,10,30,19.81078256,100,24.05676523,50,30.00040666,9,85.8862066,11.19,0.233143822,High,Rainy,Monday,Peak,83.34719782,CH8,Low,-24.68292665
1/13/2025 9:00,ST005,Highway,EV11188,Car,1/13/2025 9:00,1/13/2025 9:13,1/13/2025 10:03,13,30,41.12968983,100,17.66109305,22,50.04654941,0,61.1329743,11.95,0.342250758,High,Rainy,Monday,Peak,62.7685435,CH2,Medium,-14.95907213
1/13/2025 9:15,ST009,Urban,EV11189,Car,1/13/2025 9:15,1/13/2025 9:18,1/13/2025 13:36,3,75,38.64293758,100,46.01779681,11,258.1770496,0,71.02743588,6.75,0.332416487,High,Clear,Monday,Peak,75.4953476,CH2,High,-7.232992572
1/13/2025 9:30,ST009,Highway,EV11190,Car,1/13/2025 9:30,1/13/2025 9:38,1/13/2025 10:04,8,30,37.0486253,100,18.88541241,50,26.36312321,4,94.94717386,10.29,0.378390719,High,Cloudy,Monday,Peak,94.23468794,CH3,High,-17.63771322
1/13/2025 9:45,ST001,Urban,EV11191,Two-Wheeler,1/13/2025 9:45,1/13/2025 9:53,1/13/2025 11:06,8,40,36.29248181,100,25.48300727,22,73.26335241,4,97.90445497,7.11,0.28728712,High,Cloudy,Monday,Peak,93.63127812,CH5,Low,-20.96227739
1/13/2025 10:00,ST011,Highway,EV11192,Two-Wheeler,1/13/2025 10:00,1/13/2025 10:08,1/13/2025 13:22,8,40,43.78726276,100,22.4850949,7,194.5698981,4,66.41787692,12.49,0.626069302,High,Clear,Monday,Peak,65.89679037,CH9,High,-4.501496309
1/13/2025 10:15,ST016,Highway,EV11193,Bus,1/13/2025 10:15,1/13/2025 10:27,1/13/2025 17:10,12,60,22.62975466,100,46.42214721,7,403.8895915,2,83.75574786,13.77,0.617417566,High,Cloudy,Monday,Peak,81.13837199,CH2,High,-11.2286226
1/13/2025 10:30,ST008,Urban,EV11194,Bus,1/13/2025 10:30,1/13/2025 10:40,1/13/2025 11:24,10,40,19.83950668,100,32.06419733,50,44.23589414,8,86.13198955,12.26,0.438214483,High,Rainy,Monday,Peak,85.09223301,CH8,Low,-18.07996342
1/13/2025 10:45,ST019,Highway,EV11195,Bus,1/13/2025 10:45,1/13/2025 10:52,1/13/2025 15:08,7,60,50.42301447,100,29.74619132,7,256.4151076,2,82.9273227,13.99,0.690643208,High,Rainy,Monday,Peak,83.0247472,CH5,Medium,-3.866168286
1/13/2025 11:00,ST002,Urban,EV11196,Bus,1/13/2025 11:00,1/13/2025 11:01,1/13/2025 16:35,1,75,16.19402826,98.01852855,61.36837522,11,334.7365921,0,36.24980753,6.25,0.475838196,Medium,Rainy,Monday,Off-Peak,31.56769903,CH6,Low,6.025184376
1/13/2025 11:15,ST015,Highway,EV11197,Two-Wheeler,1/13/2025 11:15,1/13/2025 11:26,1/13/2025 15:36,11,60,26.56970695,100,44.05817583,11,250.3224126,7,66.17453687,5.68,0.567167074,Medium,Clear,Monday,Off-Peak,63.6335162,CH3,High,-10.71989516
1/13/2025 11:30,ST002,Highway,EV11198,Two-Wheeler,1/13/2025 11:30,1/13/2025 11:44,1/13/2025 17:13,14,75,19.46781138,99.94398635,60.35713123,11,329.2207158,10,40.97126132,10.86,0.621510625,Medium,Clear,Monday,Off-Peak,39.43766564,CH5,High,-8.548933512
1/13/2025 11:45,ST013,Urban,EV11199,Two-Wheeler,1/13/2025 11:45,1/13/2025 11:51,1/13/2025 12:19,6,40,50.37777755,100,19.84888898,50,28.96668858,10,58.36449465,10.49,0.509211518,Medium,Rainy,Monday,Off-Peak,55.80956962,CH6,Medium,-7.396553382
1/13/2025 12:00,ST003,Highway,EV11200,Two-Wheeler,1/13/2025 12:00,1/13/2025 12:04,1/13/2025 15:13,4,30,26.99479106,100,21.90156268,7,189.9364834,7,49.20592323,7.62,0.791780305,Medium,Clear,Monday,Off-Peak,52.17831898,CH3,Low,6.412224512
1/13/2025 12:15,ST007,Urban,EV11201,Two-Wheeler,1/13/2025 12:15,1/13/2025 12:31,1/13/2025 15:29,16,60,44.34780346,98.78051849,32.65962902,11,178.143431,8,50.79658563,6.86,0.444420978,Medium,Rainy,Monday,Off-Peak,53.02420596,CH4,Medium,-16.82668779
1/13/2025 12:30,ST013,Urban,EV11202,Two-Wheeler,1/13/2025 12:30,1/13/2025 12:43,1/13/2025 14:48,13,30,21.82368587,98.2617648,22.93142368,11,125.0804928,9,62.6685269,12.6,0.539597974,Medium,Rainy,Monday,Off-Peak,62.20705945,CH5,Medium,-13.84576616
1/13/2025 12:45,ST018,Highway,EV11203,Car,1/13/2025 12:45,1/13/2025 12:54,1/13/2025 13:04,9,30,58.69702918,86.47480696,8.333333333,50,10,5,52.37803489,10.79,0.482761158,Medium,Clear,Monday,Off-Peak,55.33444834,CH6,Low,-7.492772239
1/13/2025 13:00,ST011,Urban,EV11204,Bus,1/13/2025 13:00,1/13/2025 13:02,1/13/2025 14:39,2,40,15.67772719,100,33.72890912,22,97.2232449,3,34.0681568,13.05,0.646203422,Medium,Clear,Monday,Off-Peak,30.07697708,CH4,High,9.072471304
1/13/2025 13:15,ST017,Highway,EV11205,Two-Wheeler,1/13/2025 13:15,1/13/2025 13:28,1/13/2025 14:56,13,40,58.04277884,98.42551641,16.15309503,11,88.10779106,6,49.59470233,6.56,0.783010891,Medium,Rainy,Monday,Off-Peak,52.3820839,CH3,High,-2.428613732
1/13/2025 13:30,ST019,Urban,EV11206,Car,1/13/2025 13:30,1/13/2025 13:44,1/13/2025 15:49,14,100,56.16412079,100,43.83587921,22,125.0571748,7,45.83392297,5.14,0.431059166,Medium,Clear,Monday,Off-Peak,44.75087072,CH3,Medium,-13.73500961
1/13/2025 13:45,ST001,Highway,EV11207,Two-Wheeler,1/13/2025 13:45,1/13/2025 14:03,1/13/2025 16:19,18,40,39.18661251,100,24.325355,11,136.6224822,11,47.93527649,8.44,0.645612479,Medium,Clear,Monday,Off-Peak,51.54382677,CH4,High,-13.71868092
1/13/2025 14:00,ST005,Urban,EV11208,Car,1/13/2025 14:00,1/13/2025 14:11,1/13/2025 14:53,11,40,28.25256388,100,28.69897445,50,42.37963898,8,63.12557946,6.84,0.569857589,Medium,Rainy,Monday,Off-Peak,62.04514086,CH1,Medium,-10.52938824
1/13/2025 14:15,ST004,Highway,EV11209,Two-Wheeler,1/13/2025 14:15,1/13/2025 14:17,1/13/2025 14:47,2,30,15.28894534,100,25.4133164,50,30.81877172,8,56.11542096,9.37,0.729238232,Medium,Clear,Monday,Off-Peak,60.35369302,CH10,Low,4.654062772
1/13/2025 14:30,ST004,Urban,EV11210,Bus,1/13/2025 14:30,1/13/2025 14:45,1/13/2025 15:43,15,30,31.68922011,100,20.49323397,22,58.2704674,3,34.59990205,14.65,0.74080434,Medium,Rainy,Monday,Off-Peak,38.73174809,CH10,Low,-1.195850215
