user_id,date,age,gender,height_cm,weight_kg,steps,calories_burned,sleep_hours,heart_rate_avg,workout_type,workout_duration_minutes,water_intake_liters,stress_level,mood
1050,2018-03-12,33,Female,165.3,68.9,9148,573.9,8.8,83,Walking,36,2.67,7,Happy
1402,2018-03-13,25,Female,171.9,73.7,15155,766.1,6.4,83,Running,35,2.73,2,Happy
1788,2018-03-14,46,Male,184.1,50.9,16193,861.4,6.1,90,Yoga,77,2.16,2,Tired
1004,2018-03-15,56,Male,174.8,63.2,2381,307.4,7,81,Gym,63,2.33,10,Tired
1465,2018-03-16,45,Female,166.2,79.3,8012,526.4,8.4,71,Gym,87,2.02,10,Tired
1603,2018-03-17,23,Male,173.8,48.6,16213,824.7,7.4,65,Gym,68,2.49,10,Tired
1681,2018-03-18,33,Male,172.9,65.5,16212,815.8,7.2,67,None,0,1.83,6,Happy
1828,2018-03-19,37,Female,177.4,99.2,14808,808.4,5.8,74,None,0,2.34,8,Happy
1533,2018-03-20,33,Male,169.6,67.7,11711,625.6,5.6,67,Yoga,77,3.02,10,Happy
1404,2018-03-21,24,Male,180.4,85.5,16173,834.3,8.4,67,None,0,1.7,10,Happy
1837,2018-03-22,58,Female,178.2,78.5,19271,900,8.6,75,Gym,74,2.16,3,Tired
1512,2018-03-23,31,Male,170.8,65.4,10515,642.7,8.6,59,None,0,2.86,1,Neutral
1644,2018-03-24,43,Male,168.8,67.7,12939,659.7,8.2,65,None,0,1.05,1,Happy
1232,2018-03-25,43,Female,179.2,72.5,3131,340.2,7.7,77,Cycling,43,3.8,2,Neutral
1523,2018-03-26,31,Male,162.9,45,3424,438.6,7.6,78,Gym,75,3.23,10,Tired
1345,2018-03-27,24,Female,154.9,84.2,12576,736.8,7.2,84,None,0,1.42,6,Tired
1045,2018-03-28,50,Male,154.9,68.2,10200,594.3,7.8,77,Yoga,35,1.03,2,Neutral
1545,2018-03-29,43,Male,162,84.7,18701,900,6.9,75,None,0,2.52,6,Tired
1944,2018-03-30,37,Female,176.6,75.8,4216,478.6,7.8,81,None,0,1.72,1,Neutral
1077,2018-03-31,20,Female,165.8,67.6,13826,796.2,8.4,77,Gym,62,3.17,9,Happy
1729,2018-04-01,21,Male,172,73,1016,154.1,5.1,65,None,0,2.78,7,Tired
1812,2018-04-02,43,Female,165,73,5670,457.6,8.6,67,Cycling,27,2.59,1,Tired
1922,2018-04-03,28,Female,165.1,92.1,3623,412.4,6.9,92,Cycling,68,2.1,9,Neutral
1072,2018-04-04,19,Male,159.7,70.9,14350,670.8,9.2,107,None,0,3.62,9,Neutral
1793,2018-04-05,31,Male,169.1,74.3,17513,900,8.9,82,Gym,66,3.03,10,Neutral
1248,2018-04-06,47,Male,168.2,51.1,15450,807.8,5.5,65,Running,55,2.92,6,Neutral
1046,2018-04-07,29,Female,174.1,69.3,2473,364.7,7,94,Running,42,3.34,2,Neutral
1120,2018-04-08,43,Female,172.9,91.8,10260,606.8,4.2,71,Walking,50,1.79,2,Tired
1213,2018-04-09,50,Female,168,76.4,5311,429.6,6.4,79,Cycling,81,3.4,8,Neutral
1238,2018-04-10,30,Female,154.9,53.8,3736,367.4,7.5,75,Running,76,2.31,9,Happy
1055,2018-04-11,31,Male,180.7,55.4,2946,353.5,8.3,77,Walking,89,2.73,4,Neutral
1349,2018-04-12,41,Female,169.1,58.9,16740,892,7.1,71,Running,84,2.39,2,Tired
1106,2018-04-13,51,Male,170.8,85,17684,862.4,7.7,88,Gym,56,1.19,5,Happy
1830,2018-04-14,43,Female,186,83.1,10176,593.9,5.9,73,None,0,3.17,7,Tired
1047,2018-04-15,38,Male,179.1,45,12883,715,7,81,Cycling,36,1.22,4,Neutral
1572,2018-04-16,45,Male,174.5,68.8,5501,481.6,6.1,81,Running,26,1.82,9,Tired
1336,2018-04-17,53,Male,170,72.2,12618,728.9,7.4,74,Gym,71,2.18,4,Tired
1025,2018-04-18,57,Female,169.9,55.6,6914,443.7,9.1,60,Walking,54,1.13,8,Neutral
1803,2018-04-19,19,Male,172.4,64.1,1082,197.3,6.9,67,Gym,21,1.73,3,Tired
1256,2018-04-20,59,Male,174.1,90,9364,607.3,4.9,82,Walking,59,2.67,6,Tired
1007,2018-04-21,26,Female,187.1,76.1,18382,900,7.3,78,Running,56,2.26,6,Tired
1624,2018-04-22,40,Male,194.7,62.5,6804,509.8,8.1,67,None,0,2.32,3,Happy
1866,2018-04-23,32,Female,172.9,67.2,13293,728.9,5.6,75,Yoga,29,1.86,2,Tired
1252,2018-04-24,30,Female,150,66.6,13812,825.5,8.9,77,None,0,2.53,6,Neutral
1691,2018-04-25,40,Male,160.5,74.2,4084,326.5,6.1,81,Gym,24,2.27,7,Neutral
1718,2018-04-26,34,Male,188.1,48.6,3045,393.7,5.9,93,Yoga,24,1.35,7,Tired
1302,2018-04-27,19,Female,177.2,60,17588,900,4.3,52,Cycling,46,2.36,10,Neutral
1638,2018-04-28,37,Male,174.3,85.5,14184,745.3,7.4,87,Yoga,24,1.63,1,Happy
1055,2018-04-29,37,Female,168.3,68.9,15375,771.1,9.7,77,None,0,3.13,6,Neutral
1725,2018-04-30,20,Female,158.1,57.3,2552,398.5,7.6,65,Cycling,27,2.23,9,Neutral
1525,2018-05-01,29,Female,186.8,57.9,8816,507.5,5.9,77,Running,50,4.27,9,Tired
1473,2018-05-02,57,Male,161.8,80.8,1824,288.3,7.8,89,Running,40,3.18,2,Happy
1027,2018-05-03,19,Female,177.3,62.2,4748,407.2,8.2,92,Gym,40,2.41,4,Happy
1982,2018-05-04,53,Male,157,77.7,6578,463.6,8.7,65,Yoga,70,2.91,6,Neutral
1077,2018-05-05,31,Male,167.8,60.6,6197,486.9,5.1,67,Cycling,78,1.04,4,Neutral
1215,2018-05-06,33,Male,179.9,53.1,10030,554.7,9.3,62,Cycling,21,3.17,9,Tired
1385,2018-05-07,36,Male,167.5,73.7,19345,900,7.3,77,Yoga,49,1.93,2,Tired
1364,2018-05-08,51,Female,166.3,68.5,1937,236.3,9.6,78,None,0,2.56,10,Happy
1665,2018-05-09,23,Male,170.1,80.3,8595,536.6,7.2,85,Running,39,1.99,6,Tired
1525,2018-05-10,30,Female,156.6,83.3,1424,185.1,7.9,79,None,0,2.07,1,Happy
1698,2018-05-11,53,Female,154.8,64.6,12502,752.4,5.6,84,Running,48,2.37,9,Happy
1311,2018-05-12,39,Male,177.1,75.2,4051,456.4,8.5,61,Cycling,24,2.55,1,Neutral
1882,2018-05-13,35,Female,165.8,64.2,3905,456.6,5.4,93,Gym,29,2.48,8,Happy
1006,2018-05-14,29,Female,177.1,79.5,13238,786.3,7.4,88,Running,80,2.5,9,Happy
1002,2018-05-15,47,Male,181.2,73.5,3694,329.2,6.4,70,Walking,20,1.36,1,Happy
1622,2018-05-16,57,Female,182,60.6,4595,383.9,6.9,67,Cycling,66,4.13,1,Happy
1918,2018-05-17,24,Female,153.8,59.4,2267,274.5,8.6,82,Yoga,76,2.66,10,Neutral
1749,2018-05-18,49,Female,163,74,1421,196.2,6.5,59,Yoga,33,2.81,7,Tired
1362,2018-05-19,36,Female,175.4,87.4,8017,505.9,8.7,68,None,0,2.26,10,Tired
1750,2018-05-20,23,Male,175.5,83.5,10849,679.4,6.4,65,None,0,1.89,5,Happy
1507,2018-05-21,37,Female,192.5,55.9,19484,900,7.2,74,Cycling,35,2.61,3,Tired
1273,2018-05-22,44,Female,160.9,57.4,17349,779.9,10,71,None,0,2.7,9,Tired
1505,2018-05-23,54,Female,181.7,59.6,13131,662.6,7.2,67,None,0,3.41,2,Happy
1805,2018-05-24,24,Female,173.7,61.1,9876,636,6.9,66,Cycling,83,3.95,6,Happy
1738,2018-05-25,22,Male,153.6,45,3226,243.1,7.2,69,Running,79,3.53,4,Tired
1882,2018-05-26,28,Female,164.5,81.9,5388,391.9,6.5,63,Cycling,38,1.26,5,Neutral
1014,2018-05-27,32,Male,172.6,63.2,3422,317.7,5.5,80,Cycling,66,2.18,2,Tired
1191,2018-05-28,20,Female,153,76.9,8226,541.9,10,86,None,0,2.74,1,Happy
1984,2018-05-29,22,Male,150,65.3,10269,622.5,6.4,79,Walking,49,2.22,9,Tired
1630,2018-05-30,40,Male,152.4,69.7,13177,747.1,4.7,89,Yoga,66,2.47,3,Tired
1484,2018-05-31,54,Male,172.6,59.7,13032,713.8,6.8,67,None,0,1,6,Neutral
1027,2018-06-01,26,Male,165.2,69.6,12508,653.1,7.5,68,Running,40,3.14,9,Tired
1713,2018-06-02,32,Male,163.8,56.9,8316,577.7,6.7,79,Gym,82,1.19,1,Tired
1038,2018-06-03,20,Female,164.1,69.7,3843,265.5,6.9,81,Running,61,1.4,5,Happy
1952,2018-06-04,46,Female,155.8,91.9,5111,443.5,6.8,75,Yoga,80,1.79,4,Neutral
1272,2018-06-05,23,Female,165.4,77.8,13463,795.7,7.6,75,Gym,62,2.43,3,Tired
1230,2018-06-06,34,Male,151.8,74.4,14778,900,8.2,64,Cycling,87,1.36,2,Tired
1085,2018-06-07,43,Female,181.9,50.2,19287,900,6.7,50,Walking,45,1.76,3,Happy
1473,2018-06-08,38,Male,186.9,78.5,5224,381,10,81,Walking,52,3.3,1,Happy
1125,2018-06-09,25,Male,150,80,5979,441.8,8.6,85,Yoga,52,2.42,1,Neutral
1811,2018-06-10,38,Female,165.3,74,17809,900,7,71,None,0,2.8,8,Neutral
1536,2018-06-11,28,Female,166,73.2,3401,377.8,5,69,Yoga,60,1.63,5,Neutral
1144,2018-06-12,55,Male,168.3,67.9,9941,623.8,7.2,68,Walking,55,2.46,2,Happy
1524,2018-06-13,25,Male,180,79.7,16685,849.8,8.2,71,Gym,41,2.4,3,Happy
1211,2018-06-14,59,Female,165.3,91,16963,873.6,8.2,85,Gym,66,1.94,2,Happy
1024,2018-06-15,41,Female,169.1,75,17427,900,4.2,66,None,0,2.46,10,Happy
1579,2018-06-16,52,Female,199.8,55.4,18943,894.4,7.2,81,Running,43,1.18,2,Neutral
1393,2018-06-17,31,Female,168.9,56.6,7035,469.7,6.3,70,Cycling,62,2.81,4,Neutral
1066,2018-06-18,31,Male,187.7,80.9,8071,550.6,9.2,55,None,0,2.22,4,Neutral
1232,2018-06-19,27,Female,175,55.5,17531,847.9,7.2,72,Gym,46,2.32,7,Happy
1108,2018-06-20,29,Female,164.5,73,3170,149.8,3.6,91,Cycling,64,3.1,2,Happy
1145,2018-06-21,55,Female,162.8,64.8,6118,517,7.6,68,Yoga,56,2.8,9,Happy
1110,2018-06-22,51,Male,169.9,53.9,8297,530.9,4.1,73,Gym,32,2.28,7,Happy
1227,2018-06-23,58,Male,158.7,82.5,5163,343.6,7.7,75,Gym,70,1.72,4,Tired
1110,2018-06-24,27,Male,161.4,80.6,9026,607.1,10,77,Gym,21,3.43,7,Neutral
1469,2018-06-25,34,Male,165.8,49.7,10019,590.3,9,90,Running,78,1.56,10,Neutral
1033,2018-06-26,34,Female,172.9,77.2,10944,586,7.4,67,None,0,2.94,1,Tired
1622,2018-06-27,20,Male,188.3,75,3939,376,6,75,Yoga,68,1.38,7,Neutral
1775,2018-06-28,48,Female,165.2,82.6,6727,471.7,8.9,83,Walking,49,3.14,6,Happy
1935,2018-06-29,18,Female,174.6,72.5,12920,686.1,8,68,Running,28,3.21,9,Neutral
1368,2018-06-30,29,Female,153.7,91.4,4616,346.2,6.6,76,Running,43,1.16,8,Happy
1747,2018-07-01,56,Female,180.6,68.1,6405,404.9,6.2,85,Gym,60,2.81,2,Happy
1594,2018-07-02,21,Male,152.8,65.9,11469,695.5,5.6,70,Running,79,2.76,3,Happy
1553,2018-07-03,59,Male,178,55.4,9351,511.6,7.6,73,None,0,2.99,3,Tired
1424,2018-07-04,30,Male,169.2,56,12557,662.4,6.4,63,None,0,2.76,6,Neutral
1612,2018-07-05,51,Female,168.8,54.6,6880,480.3,7.3,84,None,0,1.83,2,Happy
1517,2018-07-06,59,Female,167,73.3,15096,876.8,8.4,77,Walking,61,2.35,2,Neutral
1691,2018-07-07,38,Female,157,66,2013,287.2,6.3,71,Running,89,3.67,4,Tired
1281,2018-07-08,39,Female,157.5,75,9743,619.1,8,72,None,0,1.72,1,Neutral
1319,2018-07-09,21,Female,178.4,51.9,8391,540.8,8.8,75,Running,50,2.73,1,Neutral
1737,2018-07-10,35,Male,170.1,57.2,18559,900,7.6,78,Gym,75,3.31,1,Neutral
1442,2018-07-11,22,Female,166.9,56.9,10355,711.1,8,68,Yoga,49,1.81,5,Neutral
1951,2018-07-12,36,Male,174.4,102.5,6247,428,7.6,69,None,0,1.51,9,Tired
1314,2018-07-13,19,Female,171,67.5,8518,541.4,7,72,Walking,34,1.61,4,Neutral
1876,2018-07-14,29,Female,162.1,69,7290,500.3,8.3,77,Gym,37,2.78,8,Happy
1965,2018-07-15,34,Male,194.6,68.8,2308,318.8,9.4,91,Running,51,1.61,7,Tired
1740,2018-07-16,27,Male,177.4,93.3,10684,634,8.3,67,None,0,2.41,6,Neutral
1376,2018-07-17,51,Female,171.3,45.8,13723,721.7,6.7,58,Walking,81,3.46,9,Neutral
1288,2018-07-18,23,Female,164.9,69.1,5827,432.7,6.7,89,Cycling,71,2.46,10,Happy
1436,2018-07-19,25,Female,179.5,45.7,19161,900,6.8,66,None,0,1.96,1,Tired
1661,2018-07-20,28,Female,162.1,45,1059,258.1,8.4,90,None,0,2.59,7,Tired
1276,2018-07-21,29,Male,161.3,59,7986,423.9,6.2,87,Running,53,2.45,9,Happy
1709,2018-07-22,26,Female,186.9,76.2,11643,646,5.5,80,Yoga,75,2.82,10,Neutral
1581,2018-07-23,19,Male,170.3,58,16216,849.3,7.7,87,Running,72,3.63,2,Neutral
1502,2018-07-24,25,Female,162.4,75.9,8860,547.4,7,57,Yoga,68,2.78,4,Tired
1623,2018-07-25,28,Male,170.1,71.6,14425,773.6,9.2,61,Cycling,82,3.92,5,Tired
1515,2018-07-26,53,Male,178.5,67.9,14806,806.6,3.6,78,Gym,35,2.82,5,Neutral
1349,2018-07-27,27,Female,176.2,89,15950,863.4,7.3,71,Gym,59,1.96,7,Happy
1842,2018-07-28,38,Male,179.7,61.1,2592,316.6,6.4,67,None,0,4.1,10,Happy
1445,2018-07-29,37,Female,157.5,75.7,15464,866.1,8.2,83,Gym,37,2.41,8,Neutral
1829,2018-07-30,25,Male,179.5,45,7097,409.1,6.6,78,Walking,42,1.76,9,Happy
1349,2018-07-31,53,Female,168.2,71.5,7458,485.7,6.1,85,Yoga,67,4.13,5,Tired
1606,2018-08-01,46,Male,170.9,66.1,10151,627.8,8.4,71,Running,65,1.99,2,Neutral
1663,2018-08-02,59,Female,182.1,52.3,5166,419.4,8.9,75,Walking,41,1.96,2,Happy
1822,2018-08-03,29,Female,177,76,7488,466.9,6.9,90,Walking,73,2.11,5,Happy
1136,2018-08-04,31,Male,173.5,58.9,11415,630,6.9,62,Running,59,2.62,5,Tired
1758,2018-08-05,38,Male,150.2,96,13008,678.2,8.9,74,Cycling,49,3.15,5,Tired
1898,2018-08-06,39,Male,169.5,45,12170,735.6,8.7,66,Gym,74,0.65,6,Neutral
1242,2018-08-07,38,Male,162.2,73.7,18430,844.6,8.5,92,Cycling,75,3.15,8,Tired
1542,2018-08-08,47,Female,177.1,70.6,15516,756.6,6.4,99,Cycling,61,2.11,5,Tired
1039,2018-08-09,56,Male,179.9,65.8,10260,631.3,6,77,Gym,61,2.21,3,Neutral
1228,2018-08-10,37,Female,167,62.1,8636,572.6,9.5,80,Cycling,81,3.7,9,Happy
1547,2018-08-11,41,Male,163.3,71,5187,328.3,7.9,74,Walking,72,2.65,4,Tired
1919,2018-08-12,40,Female,185.6,85.9,4340,404.9,5.9,74,None,0,2.81,8,Neutral
1222,2018-08-13,24,Female,164,45,7177,496.1,6.8,76,Running,83,2.47,9,Tired
1005,2018-08-14,26,Female,158.1,57.9,16941,900,7.1,62,None,0,3.03,7,Tired
1321,2018-08-15,18,Female,161.7,54.2,4435,381,6.8,82,Walking,88,3.63,3,Happy
1467,2018-08-16,43,Male,164.5,53.5,8300,553.3,6.6,65,None,0,0.77,10,Tired
1731,2018-08-17,55,Male,161.4,75.1,13669,769.8,8.8,71,Walking,36,3.26,6,Tired
1074,2018-08-18,55,Female,178.5,78.8,1965,302.2,7.8,75,Yoga,82,3.58,7,Tired
1003,2018-08-19,39,Male,150,86,8444,550,10,67,Gym,60,2.85,7,Happy
1846,2018-08-20,27,Male,161.2,79.1,11626,660.8,8.9,81,Gym,77,2.03,8,Tired
1645,2018-08-21,23,Female,169.5,80.3,15610,820.4,7.2,70,None,0,1.69,10,Neutral
1117,2018-08-22,34,Male,172.1,48.8,1500,271.5,9.1,86,Walking,57,4.15,5,Neutral
1880,2018-08-23,55,Male,186.9,92.3,5554,463.4,7.5,66,Gym,85,1.87,5,Happy
1605,2018-08-24,41,Male,185.5,66.9,17433,900,10,73,Yoga,64,3.56,2,Happy
1503,2018-08-25,27,Female,154,85.5,18371,900,6.5,64,None,0,2.77,2,Happy
1997,2018-08-26,25,Male,150.9,49.4,14291,790.5,7.7,85,Running,39,3.93,4,Tired
1946,2018-08-27,38,Female,170.2,66.4,7771,571.6,6.1,72,Cycling,55,2.28,7,Happy
1573,2018-08-28,23,Male,163.3,84.1,18499,900,6.4,69,Gym,61,1.37,8,Neutral
1440,2018-08-29,38,Male,158.1,70.4,4932,344.3,6.5,73,Walking,41,2.5,3,Neutral
1193,2018-08-30,56,Male,170.2,58.7,5434,380.7,8.9,74,Gym,79,1.46,1,Tired
1846,2018-08-31,41,Female,172.3,89.6,4567,474.1,7.3,79,Walking,30,4.37,4,Tired
1714,2018-09-01,50,Female,161.6,52.4,2658,270.6,3.3,80,None,0,2.94,6,Tired
1391,2018-09-02,35,Male,163.8,69.7,11068,671.2,7.1,73,None,0,3.04,6,Tired
1025,2018-09-03,45,Female,162.4,79.6,15161,757,5.5,75,Cycling,41,3.05,9,Neutral
1434,2018-09-04,49,Male,165.9,101.4,8944,622,6.3,50,Gym,82,2.01,7,Neutral
1172,2018-09-05,29,Female,175.4,63.1,6800,449,8.7,70,Cycling,50,2.41,9,Happy
1299,2018-09-06,59,Female,159.2,65.9,15408,820.5,5,89,Walking,30,2.58,10,Tired
1644,2018-09-07,44,Male,163.6,63.3,9017,549.3,5.2,79,Yoga,55,3.86,5,Neutral
1325,2018-09-08,27,Male,166,73.6,3815,377.8,4.5,64,Yoga,54,1.69,5,Neutral
1409,2018-09-09,59,Male,169.9,78.8,1970,287.4,6.4,71,Running,42,1.99,5,Happy
1117,2018-09-10,49,Male,172.8,86.4,14285,816.9,4.5,69,Walking,48,2.25,5,Neutral
1835,2018-09-11,59,Female,190.4,81.3,1207,281,4.6,86,Walking,42,2.03,4,Neutral
1786,2018-09-12,43,Female,175.7,62.5,17643,900,6.7,85,Walking,35,1.48,6,Tired
1723,2018-09-13,42,Female,176,82.2,6025,473.6,7.5,67,None,0,0.61,1,Happy
1224,2018-09-14,28,Male,167.3,71.4,5358,449.3,5.6,75,None,0,1.22,2,Tired
1531,2018-09-15,40,Male,160.2,81.2,17888,895.6,7.5,64,Yoga,69,3.27,9,Tired
1112,2018-09-16,51,Female,164.7,82,13490,715.9,7.2,69,Yoga,62,2.49,6,Happy
1139,2018-09-17,57,Male,162.9,94.5,2759,388,7.8,69,Yoga,38,3.08,6,Happy
1558,2018-09-18,40,Female,173.9,64.7,15301,847.4,5.4,68,Gym,37,2.09,10,Tired
1000,2018-09-19,46,Female,153.5,61.8,15387,835.7,10,79,Gym,25,2.43,4,Tired
1089,2018-09-20,48,Female,175.9,76.7,14667,746.6,5.3,88,Yoga,54,3.63,5,Tired
1653,2018-09-21,24,Female,168.8,87.7,4794,302.3,6.1,74,Cycling,33,3.59,9,Tired
1319,2018-09-22,57,Female,177.3,70.9,4590,369,7.8,64,Gym,83,3.16,2,Happy
1549,2018-09-23,50,Male,162.8,88.7,15698,805.3,7.2,77,None,0,2.64,3,Neutral
1804,2018-09-24,38,Male,161,80.4,13332,717.8,8.3,77,Gym,54,2.86,10,Happy
1893,2018-09-25,19,Male,165.9,67,7970,561.4,6.5,73,Gym,21,2.76,8,Neutral
1138,2018-09-26,35,Female,165.7,78.5,10593,700.1,5.2,94,Gym,25,2.38,9,Happy
1510,2018-09-27,50,Female,178.1,63.5,4329,428.6,4.7,77,Running,44,2.22,5,Tired
1867,2018-09-28,54,Female,178,73.6,12036,651.2,9.7,81,Gym,69,3.29,3,Neutral
1844,2018-09-29,51,Female,189.1,53.9,15372,841.8,6.5,53,Cycling,26,1.59,1,Happy
1258,2018-09-30,37,Male,165,69,3092,299.3,6.7,65,Running,82,3.54,2,Happy
1672,2018-10-01,52,Male,150,85,19059,870.3,9.7,80,None,0,2.31,4,Happy
1901,2018-10-02,35,Female,165.9,81.5,1287,247.7,6.3,78,None,0,1.58,4,Tired
1689,2018-10-03,41,Female,172.3,79.3,18169,900,7,71,Gym,84,2.12,5,Happy
1009,2018-10-04,25,Female,177.1,74.3,3316,315.9,5.5,80,Walking,78,1.89,9,Happy
1260,2018-10-05,47,Male,173,72.4,17259,900,5,84,Running,43,2.1,2,Tired
1918,2018-10-06,27,Male,165,51,3838,320.2,9.8,70,None,0,2.08,2,Neutral
1649,2018-10-07,40,Male,187.1,66.9,12829,747.6,9.9,69,Gym,57,2.06,5,Neutral
1171,2018-10-08,28,Female,159.7,72.7,9137,553.3,8.5,72,Cycling,81,2.28,2,Tired
1897,2018-10-09,19,Female,167.3,53.1,2265,366.8,8.5,80,Yoga,84,2.45,10,Neutral
1012,2018-10-10,43,Male,159.2,45,3983,343.7,8.1,69,None,0,3.03,5,Happy
1167,2018-10-11,53,Female,170.2,86.9,15689,800.4,5.9,84,Gym,71,2.33,5,Happy
1641,2018-10-12,50,Male,185.9,70.8,15107,877.9,7.4,70,Walking,82,2.73,7,Neutral
1595,2018-10-13,30,Female,168.6,73.1,9143,536.9,6.2,69,Cycling,30,2.51,4,Neutral
1320,2018-10-14,57,Male,168.7,78.3,9030,571.8,3.1,98,None,0,2.88,2,Neutral
1318,2018-10-15,42,Female,153,55.3,14122,736.4,8.7,63,Running,73,2.53,8,Tired
1612,2018-10-16,21,Male,167.1,63.9,11652,712.3,7.8,83,Cycling,69,2.05,1,Neutral
1328,2018-10-17,59,Male,181.5,92.6,1611,329.3,5,57,Gym,57,1.86,10,Tired
1784,2018-10-18,36,Male,167.5,62.7,4523,347.2,6.5,82,None,0,2.65,1,Neutral
1776,2018-10-19,35,Male,166.8,66,6424,484.3,8.6,102,None,0,3.39,7,Tired
1970,2018-10-20,54,Male,181.1,60,10939,669.5,7.2,86,Walking,87,2.34,4,Tired
1910,2018-10-21,47,Male,166.9,58.9,2628,311.4,4.5,88,None,0,2.01,3,Happy
1919,2018-10-22,36,Female,182.9,86.6,14176,843.3,5.2,74,Cycling,25,2.32,1,Neutral
1549,2018-10-23,40,Female,157.2,45,8907,632.2,9.8,84,None,0,2.11,8,Happy
1418,2018-10-24,33,Female,176.8,63.1,4372,332.2,7.1,77,Cycling,57,2.03,8,Happy
1605,2018-10-25,18,Male,186.5,73.4,14102,824.5,8.6,95,Yoga,76,1.49,4,Tired
1094,2018-10-26,29,Male,180.1,95.5,10789,656.9,9.8,64,Yoga,83,2.33,2,Tired
1816,2018-10-27,41,Female,151.3,53,4139,377.8,6.3,87,Gym,73,2.67,4,Tired
1580,2018-10-28,51,Male,163.6,50.4,12643,694.1,7.5,79,Running,33,1.74,7,Tired
1317,2018-10-29,25,Male,167.6,57.1,19643,900,4.1,66,Running,83,1.89,4,Happy
1955,2018-10-30,35,Male,180.1,80.5,3250,344.2,6.1,72,Walking,69,1.84,3,Tired
1235,2018-10-31,22,Male,156.7,71.9,7121,500.2,7.9,59,Gym,66,1.53,10,Happy
1945,2018-11-01,43,Male,159.8,48.4,9181,667,6.7,50,Running,73,1.83,1,Happy
1333,2018-11-02,47,Female,153.9,71.5,16303,818.4,7.7,63,None,0,2.36,9,Neutral
1884,2018-11-03,30,Female,161.7,93.3,17667,826.3,8.4,71,Cycling,58,1.56,5,Neutral
1375,2018-11-04,36,Female,157.5,74,6725,410,7.8,76,Gym,84,2.4,2,Tired
1458,2018-11-05,46,Female,186,72.5,16584,900,7.5,62,Cycling,79,2.01,6,Happy
1136,2018-11-06,20,Female,163.5,73.4,14219,746.4,7.3,72,Walking,52,1.85,2,Happy
1929,2018-11-07,43,Male,176.9,76.2,9794,660,6.1,77,None,0,2.76,6,Happy
1587,2018-11-08,57,Male,170.2,51,15112,804.8,5.6,69,Gym,55,2.05,9,Neutral
1994,2018-11-09,29,Male,170,66.5,12544,653,9,64,None,0,2.17,2,Happy
1546,2018-11-10,19,Male,164.1,67.3,5075,503.1,8.2,68,None,0,3.41,1,Happy
1512,2018-11-11,28,Female,177.7,62.7,13778,817,5.8,88,None,0,1.86,7,Happy
1295,2018-11-12,45,Female,171.5,80.3,7162,477.5,7.1,58,Walking,66,3.6,8,Neutral
1319,2018-11-13,35,Female,171,60.5,8636,595.3,4.9,87,Yoga,88,2.26,2,Tired
1917,2018-11-14,30,Male,164.1,64.6,9002,566.2,6.3,89,Walking,33,1.7,4,Tired
1571,2018-11-15,54,Female,165.7,51.1,14453,800,7.8,71,None,0,2.11,8,Tired
1831,2018-11-16,39,Male,175.9,75.7,15633,900,7.4,80,Yoga,71,2.55,4,Neutral
1348,2018-11-17,29,Female,172.3,84.1,18877,879.1,7.2,67,Gym,69,3.38,9,Neutral
1839,2018-11-18,19,Female,171.2,64.6,13992,741.7,5.7,78,Cycling,84,3.06,1,Tired
1778,2018-11-19,54,Male,162.5,82.1,13126,726.5,5.4,97,Cycling,83,2.54,10,Tired
1872,2018-11-20,24,Male,189.4,67.8,14090,780.3,8.4,88,Cycling,42,3.38,7,Neutral
1228,2018-11-21,43,Female,165.2,45,17756,847.8,9.5,70,Walking,89,1.18,3,Tired
1269,2018-11-22,43,Female,169.7,69.2,8071,568.7,7.8,62,Gym,78,2.67,10,Happy
1827,2018-11-23,41,Male,168.1,67.4,14749,732.3,6.7,72,Gym,73,2.72,3,Neutral
1797,2018-11-24,29,Female,189.5,71.5,12983,656.8,8.8,78,Yoga,45,2.73,7,Tired
1290,2018-11-25,33,Female,167.1,73.8,7586,490.9,5.7,82,Gym,63,1.37,6,Tired
1724,2018-11-26,40,Male,166.2,59.7,11641,760.4,8.6,74,Cycling,32,1.79,3,Neutral
1164,2018-11-27,57,Female,171.2,92.1,4967,525.8,6.1,93,Gym,73,2.38,2,Neutral
1004,2018-11-28,26,Male,163.1,69,1822,297.3,6.2,75,Yoga,59,3.28,6,Happy
1850,2018-11-29,49,Female,171.1,67,1221,236.9,6.5,70,Gym,23,3.84,10,Neutral
1378,2018-11-30,32,Male,193.7,81.2,7880,523,6.8,80,Gym,72,2.03,7,Neutral
1077,2018-12-01,54,Female,173,70.3,13129,741.9,8.4,82,Cycling,20,1.58,9,Happy
1409,2018-12-02,30,Male,172.6,108.5,16543,900,5,67,Gym,25,3.07,9,Tired
1573,2018-12-03,22,Female,162.8,66.9,4888,334.6,6.1,66,Walking,74,4.33,9,Neutral
1131,2018-12-04,28,Male,187.1,75.3,14499,839.7,7.3,59,Yoga,85,3.27,10,Tired
1600,2018-12-05,27,Female,189.4,58.8,11352,582.7,7.8,72,Yoga,37,1.98,1,Happy
1748,2018-12-06,30,Female,178.5,83.1,11117,620.6,4.4,87,Yoga,48,4.5,4,Neutral
1041,2018-12-07,58,Female,176.5,74.6,13772,750.8,5.8,82,Gym,72,2.98,4,Happy
1088,2018-12-08,32,Female,167.7,64.9,4993,420.3,4.4,86,Walking,52,1.95,10,Tired
1401,2018-12-09,59,Female,173.9,56.9,19982,900,6,68,None,0,3.85,8,Happy
