job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category
Data Scientist,Canada,Senior,Master,2032,53475.48,0.42,Python,81,25594,2,High,Medium Risk
DevOps Engineer,Canada,Mid,Master,2032,41357.25,0.37,Docker,90,8933,2,High,Medium Risk
ML Engineer,Canada,Entry,Master,2023,29442.78,0.23,Python,92,7089,2,High,Low Risk
Business Analyst,Canada,Mid,PhD,2026,25705.2,0.76,Excel,89,9346,0,High,High Risk
Cybersecurity Analyst,Germany,Entry,Bachelor,2033,22182.92,0.33,Security,80,43742,1,High,Medium Risk
Data Analyst,India,Mid,Master,2033,8734.92,0.73,SQL,74,46825,0,Low,High Risk
Data Analyst,Australia,Mid,Master,2018,18166.4,0.58,SQL,77,19690,1,Medium,Medium Risk
AI Researcher,Germany,Mid,Master,2026,40538.86,0.16,Deep Learning,77,27347,2,High,Low Risk
Data Analyst,Australia,Entry,Bachelor,2022,14413.31,0.62,SQL,92,33698,1,Medium,High Risk
Cybersecurity Analyst,Canada,Entry,PhD,2017,15404.1,0.17,Security,70,5675,1,Medium,Low Risk
Cybersecurity Analyst,USA,Mid,Bachelor,2015,27961.5,0.15,Security,63,30793,2,High,Low Risk
DevOps Engineer,Germany,Entry,Master,2028,27072.62,0.33,Docker,81,18857,1,High,Medium Risk
Product Manager,Canada,Mid,Master,2015,31849.08,0.3,Strategy,65,27025,1,High,Medium Risk
Business Analyst,Canada,Entry,Master,2027,18311.94,0.77,Excel,80,10782,0,Medium,High Risk
Product Manager,UK,Mid,PhD,2018,33324.85,0.33,Strategy,90,29557,2,High,Medium Risk
Business Analyst,USA,Senior,PhD,2021,40456.32,0.71,Excel,91,13466,1,High,High Risk
Cloud Engineer,UK,Senior,PhD,2025,61569.32,0.35,AWS,68,42913,2,High,Medium Risk
ML Engineer,Canada,Mid,Master,2028,40634.41,0.28,Python,91,41388,2,High,Low Risk
Software Engineer,UK,Senior,Bachelor,2032,58269.32,0.52,Java,91,12706,2,High,Medium Risk
Software Engineer,Germany,Mid,Bachelor,2024,27013.51,0.44,Java,98,41902,2,High,Medium Risk
Product Manager,UK,Entry,PhD,2017,23614.45,0.32,Strategy,62,47418,1,High,Medium Risk
Product Manager,USA,Senior,Master,2023,78492.86,0.38,Strategy,88,16310,2,High,Medium Risk
Data Scientist,Canada,Senior,Master,2028,55272.61,0.38,Python,71,37133,2,High,Medium Risk
Software Engineer,Germany,Entry,PhD,2024,20049.34,0.44,Java,78,20522,1,High,Medium Risk
DevOps Engineer,Germany,Mid,PhD,2032,38708.27,0.37,Docker,79,38038,2,High,Medium Risk
Cloud Engineer,India,Mid,Master,2023,13655.54,0.33,AWS,80,30122,1,Medium,Medium Risk
Product Manager,Canada,Mid,PhD,2032,41276.62,0.47,Strategy,82,12279,1,High,Medium Risk
ML Engineer,USA,Senior,PhD,2031,94471.11,0.31,Python,68,7477,2,High,Medium Risk
ML Engineer,Canada,Mid,Bachelor,2029,48378.12,0.29,Python,66,3062,1,High,Low Risk
Cybersecurity Analyst,Australia,Senior,PhD,2028,50509.45,0.28,Security,93,20880,2,High,Low Risk
Product Manager,Australia,Senior,Bachelor,2031,74483.58,0.46,Strategy,96,27027,2,High,Medium Risk
Software Engineer,Germany,Mid,Bachelor,2022,24750.71,0.42,Java,75,10837,1,High,Medium Risk
ML Engineer,Australia,Senior,Master,2028,66936.26,0.28,Python,84,34073,2,High,Low Risk
AI Researcher,Germany,Entry,PhD,2021,25072.62,0.11,Deep Learning,76,27299,2,High,Low Risk
AI Researcher,Germany,Mid,PhD,2020,34559.05,0.1,Deep Learning,73,3936,2,High,Low Risk
Cybersecurity Analyst,Australia,Senior,Bachelor,2027,42689.64,0.27,Security,65,15318,1,High,Low Risk
Software Engineer,USA,Entry,Bachelor,2015,23058.95,0.35,Java,84,39417,1,High,Medium Risk
Software Engineer,Germany,Mid,Master,2032,36883.61,0.52,Java,73,28281,1,High,Medium Risk
AI Researcher,UK,Senior,Bachelor,2021,66649.35,0.11,Deep Learning,87,19610,2,High,Low Risk
ML Engineer,Germany,Entry,Bachelor,2023,25160.61,0.23,Python,91,21590,2,High,Low Risk
Cybersecurity Analyst,Australia,Senior,Bachelor,2035,54129.08,0.35,Security,91,13755,2,High,Medium Risk
Data Analyst,Australia,Mid,Bachelor,2016,16951.7,0.56,SQL,63,18197,0,Medium,Medium Risk
Data Scientist,Germany,Senior,Master,2017,43633.89,0.27,Python,62,42863,2,High,Low Risk
AI Researcher,Germany,Senior,PhD,2017,52190.35,0.07,Deep Learning,83,45463,2,High,Low Risk
AI Researcher,Australia,Entry,Bachelor,2018,24717.82,0.08,Deep Learning,72,41644,2,High,Low Risk
Product Manager,Australia,Senior,Bachelor,2031,63374.69,0.46,Strategy,77,20281,2,High,Medium Risk
Product Manager,Canada,Mid,Master,2017,32819.43,0.32,Strategy,71,40884,1,High,Medium Risk
Software Engineer,Canada,Entry,Master,2025,20359.62,0.45,Java,70,22650,1,High,Medium Risk
Product Manager,Australia,Mid,PhD,2022,41271.3,0.37,Strategy,85,40661,2,High,Medium Risk
AI Researcher,India,Entry,Bachelor,2020,11431.16,0.1,Deep Learning,83,44240,2,Medium,Low Risk
Software Engineer,Germany,Mid,Master,2023,28629.4,0.43,Java,81,41437,1,High,Medium Risk
Product Manager,USA,Mid,PhD,2026,50264.59,0.41,Strategy,71,21918,1,High,Medium Risk
Data Scientist,Germany,Senior,Master,2030,51902.58,0.4,Python,92,3962,2,High,Medium Risk
Software Engineer,Germany,Entry,Master,2030,22937.46,0.5,Java,96,15745,1,High,Medium Risk
Cloud Engineer,Germany,Entry,PhD,2034,32580.69,0.44,AWS,94,18575,1,High,Medium Risk
Data Analyst,Australia,Senior,Bachelor,2022,29688.73,0.62,SQL,72,16997,1,High,High Risk
Cybersecurity Analyst,Canada,Mid,Master,2035,35498.69,0.35,Security,81,40439,2,High,Medium Risk
Cloud Engineer,Australia,Entry,PhD,2022,25824.05,0.32,AWS,94,21923,2,High,Medium Risk
Business Analyst,UK,Entry,Master,2023,18693.94,0.73,Excel,67,43422,0,Medium,High Risk
Cybersecurity Analyst,USA,Entry,Master,2021,26781.54,0.21,Security,80,3841,1,High,Low Risk
ML Engineer,UK,Senior,Master,2035,87204.77,0.35,Python,84,11304,2,High,Medium Risk
AI Researcher,USA,Mid,Bachelor,2030,64053.51,0.2,Deep Learning,82,32658,2,High,Low Risk
Business Analyst,Australia,Mid,Master,2028,27325.65,0.78,Excel,91,34949,1,High,High Risk
Data Scientist,India,Senior,Master,2031,24147.67,0.41,Python,77,6974,1,High,Medium Risk
Data Scientist,Germany,Mid,PhD,2032,35815.7,0.42,Python,80,32334,1,High,Medium Risk
Cloud Engineer,UK,Senior,Bachelor,2016,48094.9,0.26,AWS,77,4159,2,High,Low Risk
ML Engineer,Australia,Mid,PhD,2019,38046.31,0.19,Python,99,38298,2,High,Low Risk
Data Analyst,UK,Entry,PhD,2024,14501.58,0.64,SQL,79,36461,1,Medium,High Risk
Cloud Engineer,Canada,Entry,Bachelor,2020,22242.8,0.3,AWS,90,3580,1,High,Medium Risk
Software Engineer,Canada,Senior,PhD,2019,41159.86,0.39,Java,72,12440,1,High,Medium Risk
Product Manager,Australia,Mid,Master,2029,40856.33,0.44,Strategy,96,13021,2,High,Medium Risk
Business Analyst,Australia,Entry,Master,2020,14968.33,0.7,Excel,76,9219,0,Medium,High Risk
Product Manager,Germany,Mid,Bachelor,2017,30558.55,0.32,Strategy,84,43481,2,High,Medium Risk
AI Researcher,Germany,Entry,Master,2027,30417.2,0.17,Deep Learning,70,40932,2,High,Low Risk
Product Manager,India,Entry,Bachelor,2032,12725.86,0.47,Strategy,70,19061,1,Medium,Medium Risk
Product Manager,Australia,Entry,Bachelor,2029,28423.47,0.44,Strategy,62,6622,1,High,Medium Risk
Software Engineer,Germany,Senior,Bachelor,2016,35275.95,0.36,Java,92,29311,2,High,Medium Risk
AI Researcher,Canada,Mid,PhD,2023,37980.08,0.13,Deep Learning,83,23499,2,High,Low Risk
ML Engineer,USA,Mid,Bachelor,2033,61776.34,0.33,Python,93,13632,2,High,Medium Risk
Data Scientist,USA,Senior,PhD,2028,70290.65,0.38,Python,88,47994,2,High,Medium Risk
Business Analyst,Australia,Mid,Bachelor,2022,24279.54,0.72,Excel,84,8349,0,High,High Risk
Software Engineer,India,Mid,Master,2030,14128.04,0.5,Java,60,38344,1,Medium,Medium Risk
AI Researcher,India,Mid,Bachelor,2034,19466.23,0.24,Deep Learning,99,2462,1,Medium,Low Risk
Software Engineer,Germany,Senior,PhD,2021,38906.89,0.41,Java,84,17252,1,High,Medium Risk
AI Researcher,India,Mid,Bachelor,2015,13244.53,0.05,Deep Learning,80,6753,1,Medium,Low Risk
Cybersecurity Analyst,Germany,Entry,PhD,2029,19294.88,0.29,Security,98,15622,1,Medium,Low Risk
Software Engineer,Germany,Senior,PhD,2035,50455.76,0.55,Java,89,44000,2,High,Medium Risk
Business Analyst,USA,Entry,Master,2019,18109.28,0.69,Excel,83,38244,1,Medium,High Risk
Cloud Engineer,Australia,Mid,PhD,2021,37231.93,0.31,AWS,74,1515,1,High,Medium Risk
AI Researcher,Australia,Mid,PhD,2034,56753.36,0.24,Deep Learning,68,44628,2,High,Low Risk
Cybersecurity Analyst,USA,Entry,PhD,2016,22730.97,0.16,Security,63,28856,1,High,Low Risk
Data Analyst,Germany,Entry,Master,2026,12624.75,0.66,SQL,94,7008,0,Medium,High Risk
Product Manager,Australia,Senior,PhD,2016,51677.35,0.31,Strategy,64,1787,1,High,Medium Risk
Data Analyst,Germany,Senior,PhD,2027,32483.23,0.67,SQL,61,37444,1,High,High Risk
Cybersecurity Analyst,UK,Senior,Master,2019,43436.54,0.19,Security,69,45220,2,High,Low Risk
DevOps Engineer,USA,Senior,Bachelor,2023,65446.1,0.28,Docker,67,1066,2,High,Low Risk
ML Engineer,Canada,Mid,Master,2029,40309.74,0.29,Python,68,47045,2,High,Low Risk
ML Engineer,USA,Mid,PhD,2031,59128.97,0.31,Python,94,44492,2,High,Medium Risk
AI Researcher,India,Mid,Bachelor,2025,15676.86,0.15,Deep Learning,72,13940,1,Medium,Low Risk
Data Analyst,India,Mid,Master,2026,8259.13,0.66,SQL,69,25648,0,Low,High Risk
AI Researcher,Germany,Mid,PhD,2023,42395.64,0.13,Deep Learning,61,33567,2,High,Low Risk
DevOps Engineer,Germany,Mid,Bachelor,2025,37071.34,0.3,Docker,98,14798,2,High,Medium Risk
Business Analyst,India,Senior,PhD,2035,15401.32,0.85,Excel,88,45237,0,Medium,High Risk
Business Analyst,USA,Entry,Bachelor,2016,17219.17,0.66,Excel,64,21470,0,Medium,High Risk
Software Engineer,India,Entry,Master,2023,7267.3,0.43,Java,90,8601,1,Low,Medium Risk
ML Engineer,Australia,Mid,Master,2018,34105.07,0.18,Python,76,38356,2,High,Low Risk
Business Analyst,USA,Mid,Master,2032,38265.47,0.82,Excel,72,31329,1,High,High Risk
Business Analyst,UK,Mid,Bachelor,2019,22281.55,0.69,Excel,65,12970,0,High,High Risk
Data Scientist,Germany,Entry,Bachelor,2024,21390.18,0.34,Python,77,33330,1,High,Medium Risk
ML Engineer,India,Senior,PhD,2023,22968.26,0.23,Python,64,6074,1,High,Low Risk
Product Manager,Australia,Senior,Bachelor,2033,70266.32,0.48,Strategy,78,1893,2,High,Medium Risk
Data Analyst,Canada,Senior,Bachelor,2028,30565.54,0.68,SQL,75,21863,1,High,High Risk
Data Scientist,India,Mid,PhD,2018,11792.17,0.28,Python,63,2515,1,Medium,Low Risk
Cloud Engineer,USA,Mid,PhD,2018,45296.98,0.28,AWS,73,6586,2,High,Low Risk
AI Researcher,Germany,Senior,Bachelor,2025,69158.5,0.15,Deep Learning,66,49669,2,High,Low Risk
ML Engineer,USA,Entry,Master,2030,41259.37,0.3,Python,84,18551,2,High,Medium Risk
Business Analyst,Australia,Mid,PhD,2015,18847.74,0.65,Excel,99,21039,1,Medium,High Risk
Cloud Engineer,USA,Senior,PhD,2029,75156.04,0.39,AWS,75,16859,2,High,Medium Risk
Cloud Engineer,Australia,Senior,PhD,2019,49752.77,0.29,AWS,76,29350,2,High,Low Risk
Software Engineer,USA,Senior,Master,2025,66660.93,0.45,Java,66,32898,2,High,Medium Risk
Data Analyst,Australia,Entry,PhD,2034,18818.91,0.74,SQL,95,18297,1,Medium,High Risk
AI Researcher,USA,Mid,Master,2020,56982.18,0.1,Deep Learning,88,20581,2,High,Low Risk
Software Engineer,UK,Entry,Bachelor,2021,20114.21,0.41,Java,76,16511,1,High,Medium Risk
ML Engineer,UK,Mid,Master,2035,50870.72,0.35,Python,93,43267,2,High,Medium Risk
ML Engineer,USA,Mid,Master,2028,61910.78,0.28,Python,97,7221,2,High,Low Risk
Cybersecurity Analyst,Australia,Senior,Bachelor,2026,45285.36,0.26,Security,80,22045,2,High,Low Risk
Data Scientist,Germany,Senior,Bachelor,2030,56140.16,0.4,Python,89,5922,2,High,Medium Risk
Business Analyst,UK,Mid,Master,2033,32067.16,0.83,Excel,79,33479,1,High,High Risk
Product Manager,UK,Entry,Master,2026,31676.26,0.41,Strategy,66,16240,1,High,Medium Risk
Product Manager,India,Mid,PhD,2028,17540.54,0.43,Strategy,88,17574,1,Medium,Medium Risk
Data Scientist,USA,Senior,Master,2029,68317.11,0.39,Python,63,45066,2,High,Medium Risk
Software Engineer,Australia,Senior,PhD,2019,43869.82,0.39,Java,99,1463,2,High,Medium Risk
Business Analyst,Canada,Senior,PhD,2031,43224.99,0.81,Excel,82,21008,1,High,High Risk
Data Scientist,Germany,Mid,Master,2017,28198.93,0.27,Python,92,9881,2,High,Low Risk
Business Analyst,Germany,Entry,Bachelor,2024,15251.93,0.74,Excel,96,23504,1,Medium,High Risk
Software Engineer,Canada,Mid,Master,2033,34651.31,0.53,Java,76,29386,1,High,Medium Risk
Data Analyst,Canada,Entry,Bachelor,2031,17108.87,0.71,SQL,91,39914,1,Medium,High Risk
Data Scientist,Canada,Mid,Master,2018,29526.82,0.28,Python,94,9307,2,High,Low Risk
Business Analyst,Australia,Senior,PhD,2023,34934.57,0.73,Excel,90,49222,1,High,High Risk
Cloud Engineer,Germany,Senior,Bachelor,2031,65681.0,0.41,AWS,83,45659,2,High,Medium Risk
Data Analyst,USA,Senior,PhD,2029,41264.23,0.69,SQL,73,6454,1,High,High Risk
ML Engineer,India,Mid,Bachelor,2017,11628.41,0.17,Python,86,40182,2,Medium,Low Risk
AI Researcher,Australia,Mid,Master,2033,57972.88,0.23,Deep Learning,67,22181,2,High,Low Risk
Business Analyst,Australia,Mid,PhD,2023,25508.02,0.73,Excel,93,34751,1,High,High Risk
Cloud Engineer,India,Entry,Bachelor,2017,8941.62,0.27,AWS,91,26855,1,Low,Low Risk
Product Manager,Germany,Senior,Bachelor,2028,54077.84,0.43,Strategy,72,42984,2,High,Medium Risk
DevOps Engineer,USA,Entry,Master,2018,25551.18,0.23,Docker,74,27957,1,High,Low Risk
Data Analyst,India,Senior,Master,2029,12381.5,0.69,SQL,93,43065,1,Medium,High Risk
AI Researcher,Australia,Senior,PhD,2030,75436.54,0.2,Deep Learning,88,17374,2,High,Low Risk
Cybersecurity Analyst,Canada,Senior,Master,2027,45133.78,0.27,Security,84,22029,2,High,Low Risk
Cybersecurity Analyst,USA,Entry,Bachelor,2015,19005.44,0.15,Security,86,15645,2,Medium,Low Risk
Software Engineer,USA,Entry,PhD,2021,25883.73,0.41,Java,96,16960,1,High,Medium Risk
Data Analyst,India,Mid,PhD,2019,6848.17,0.59,SQL,88,38203,1,Low,Medium Risk
Software Engineer,UK,Senior,PhD,2021,43909.89,0.41,Java,81,15626,1,High,Medium Risk
Data Scientist,Germany,Mid,Bachelor,2030,39114.16,0.4,Python,76,42401,2,High,Medium Risk
AI Researcher,USA,Entry,Bachelor,2019,32433.43,0.09,Deep Learning,63,7054,1,High,Low Risk
Business Analyst,UK,Mid,Bachelor,2029,26834.8,0.79,Excel,65,11832,0,High,High Risk
Product Manager,India,Entry,Master,2033,13626.12,0.48,Strategy,64,24620,1,Medium,Medium Risk
AI Researcher,USA,Mid,Bachelor,2018,53767.84,0.08,Deep Learning,75,48922,2,High,Low Risk
AI Researcher,UK,Mid,PhD,2033,51064.02,0.23,Deep Learning,99,27312,2,High,Low Risk
Product Manager,Australia,Senior,Master,2016,47192.17,0.31,Strategy,61,25426,1,High,Medium Risk
Business Analyst,UK,Mid,PhD,2033,32689.28,0.83,Excel,81,36489,1,High,High Risk
Product Manager,Australia,Mid,Bachelor,2016,29856.74,0.31,Strategy,97,44258,2,High,Medium Risk
DevOps Engineer,USA,Mid,PhD,2025,43643.46,0.3,Docker,77,27950,2,High,Medium Risk
DevOps Engineer,USA,Mid,PhD,2028,55463.42,0.33,Docker,92,1215,2,High,Medium Risk
Business Analyst,USA,Mid,PhD,2035,37692.39,0.85,Excel,77,24834,0,High,High Risk
Cloud Engineer,UK,Senior,Master,2015,45043.38,0.25,AWS,91,11400,2,High,Low Risk
ML Engineer,Germany,Senior,Bachelor,2030,68104.27,0.3,Python,95,41635,2,High,Medium Risk
Cloud Engineer,UK,Entry,PhD,2022,28666.78,0.32,AWS,75,5897,1,High,Medium Risk
Product Manager,Australia,Mid,PhD,2029,40156.59,0.44,Strategy,83,10271,1,High,Medium Risk
ML Engineer,Germany,Senior,PhD,2027,62725.89,0.27,Python,77,36509,2,High,Low Risk
AI Researcher,Australia,Senior,PhD,2026,67801.14,0.16,Deep Learning,96,25746,2,High,Low Risk
Business Analyst,India,Senior,Bachelor,2024,13803.29,0.74,Excel,76,47158,0,Medium,High Risk
Data Scientist,Australia,Mid,Bachelor,2020,32746.47,0.3,Python,89,3809,1,High,Medium Risk
Software Engineer,India,Senior,Master,2018,14817.91,0.38,Java,63,43818,1,Medium,Medium Risk
AI Researcher,UK,Mid,Bachelor,2021,45598.43,0.11,Deep Learning,77,14929,2,High,Low Risk
DevOps Engineer,USA,Entry,Master,2023,32297.29,0.28,Docker,65,38333,1,High,Low Risk
Cloud Engineer,Australia,Entry,Bachelor,2031,32507.66,0.41,AWS,63,40405,1,High,Medium Risk
Data Analyst,USA,Mid,Master,2018,22425.99,0.58,SQL,88,36289,1,High,Medium Risk
Product Manager,India,Entry,PhD,2022,9439.67,0.37,Strategy,71,8465,1,Low,Medium Risk
Business Analyst,Germany,Mid,Master,2016,17068.79,0.66,Excel,65,20583,0,Medium,High Risk
DevOps Engineer,Germany,Entry,PhD,2031,29393.09,0.36,Docker,86,13197,1,High,Medium Risk
Product Manager,Australia,Entry,PhD,2016,24589.44,0.31,Strategy,83,10599,1,High,Medium Risk
Business Analyst,UK,Entry,Bachelor,2034,19680.11,0.84,Excel,78,38845,0,Medium,High Risk
Product Manager,USA,Senior,Bachelor,2031,90347.73,0.46,Strategy,94,30245,2,High,Medium Risk
Data Scientist,India,Senior,Bachelor,2021,17264.11,0.31,Python,81,13746,1,Medium,Medium Risk
Cloud Engineer,India,Senior,Master,2029,25329.23,0.39,AWS,88,7568,1,High,Medium Risk
DevOps Engineer,UK,Senior,Bachelor,2019,49757.91,0.24,Docker,60,14854,2,High,Low Risk
Cloud Engineer,Germany,Entry,Bachelor,2021,21985.04,0.31,AWS,77,42081,1,High,Medium Risk
Business Analyst,UK,Entry,Bachelor,2030,19090.55,0.8,Excel,73,28094,0,Medium,High Risk
Cloud Engineer,Germany,Senior,Bachelor,2017,40789.19,0.27,AWS,81,29610,2,High,Low Risk
Cybersecurity Analyst,Germany,Senior,Master,2026,43537.59,0.26,Security,78,15904,2,High,Low Risk
Software Engineer,India,Senior,Master,2022,14931.94,0.42,Java,94,28761,1,Medium,Medium Risk
ML Engineer,UK,Mid,Master,2029,44755.08,0.29,Python,80,36525,2,High,Low Risk
DevOps Engineer,Australia,Mid,Bachelor,2029,36858.15,0.34,Docker,60,48892,1,High,Medium Risk
ML Engineer,USA,Senior,PhD,2017,71583.42,0.17,Python,99,24065,2,High,Low Risk
Data Scientist,Germany,Mid,Master,2020,28817.74,0.3,Python,60,45643,1,High,Medium Risk
AI Researcher,USA,Mid,Bachelor,2035,79130.62,0.25,Deep Learning,76,12962,2,High,Low Risk
ML Engineer,Canada,Entry,PhD,2031,34832.72,0.31,Python,66,3155,1,High,Medium Risk
Cybersecurity Analyst,UK,Mid,PhD,2032,34421.19,0.32,Security,63,22709,1,High,Medium Risk
Cybersecurity Analyst,Australia,Senior,Master,2026,46193.25,0.26,Security,66,36474,2,High,Low Risk
Data Analyst,Germany,Senior,PhD,2019,26212.71,0.59,SQL,76,15820,1,High,Medium Risk
AI Researcher,UK,Senior,Bachelor,2032,87884.49,0.22,Deep Learning,81,44880,2,High,Low Risk
Product Manager,Canada,Senior,Master,2026,61386.74,0.41,Strategy,65,31930,2,High,Medium Risk
AI Researcher,India,Mid,Bachelor,2016,13061.58,0.06,Deep Learning,92,6398,2,Medium,Low Risk
DevOps Engineer,Germany,Mid,PhD,2019,32050.81,0.24,Docker,72,30062,2,High,Low Risk
DevOps Engineer,Canada,Mid,Bachelor,2017,27554.29,0.22,Docker,86,7937,1,High,Low Risk
DevOps Engineer,Canada,Mid,PhD,2025,37155.96,0.3,Docker,95,11860,2,High,Medium Risk
ML Engineer,USA,Entry,PhD,2033,48471.82,0.33,Python,86,46240,2,High,Medium Risk
Cybersecurity Analyst,India,Mid,PhD,2028,12301.67,0.28,Security,61,15201,1,Medium,Low Risk
DevOps Engineer,USA,Senior,Bachelor,2026,67578.26,0.31,Docker,82,9997,2,High,Medium Risk
Cybersecurity Analyst,Australia,Senior,Master,2018,36634.82,0.18,Security,73,41860,2,High,Low Risk
Data Analyst,Australia,Entry,Master,2024,13948.41,0.64,SQL,74,48682,1,Medium,High Risk
Product Manager,Australia,Entry,Master,2025,26515.05,0.4,Strategy,93,47688,2,High,Medium Risk
Software Engineer,Australia,Senior,PhD,2035,63429.58,0.55,Java,82,24110,2,High,Medium Risk
DevOps Engineer,Canada,Entry,Master,2024,26150.45,0.29,Docker,91,44601,2,High,Low Risk
Cybersecurity Analyst,Australia,Senior,PhD,2019,41826.11,0.19,Security,60,21028,2,High,Low Risk
AI Researcher,Canada,Senior,Bachelor,2018,53203.94,0.08,Deep Learning,91,36333,2,High,Low Risk
Cloud Engineer,Canada,Senior,Bachelor,2026,55413.28,0.36,AWS,66,36929,2,High,Medium Risk
Business Analyst,USA,Entry,PhD,2028,24298.43,0.78,Excel,95,46972,1,High,High Risk
AI Researcher,USA,Entry,Bachelor,2028,43227.79,0.18,Deep Learning,76,12360,2,High,Low Risk
ML Engineer,UK,Entry,Master,2017,23418.81,0.17,Python,71,37919,2,High,Low Risk
Cloud Engineer,Australia,Senior,Master,2033,69794.06,0.43,AWS,91,13861,2,High,Medium Risk
DevOps Engineer,Canada,Mid,Master,2033,44766.3,0.38,Docker,76,4565,1,High,Medium Risk
Business Analyst,Australia,Mid,Master,2030,27247.74,0.8,Excel,61,22118,0,High,High Risk
AI Researcher,India,Entry,PhD,2019,9396.74,0.09,Deep Learning,66,27636,1,Low,Low Risk
Business Analyst,Australia,Mid,Bachelor,2031,27093.29,0.81,Excel,82,17149,0,High,High Risk
DevOps Engineer,USA,Senior,Bachelor,2029,71581.28,0.34,Docker,85,1992,2,High,Medium Risk
Business Analyst,USA,Senior,Bachelor,2032,59417.54,0.82,Excel,84,46156,1,High,High Risk
Cloud Engineer,USA,Senior,Master,2018,61189.93,0.28,AWS,97,5136,2,High,Low Risk
Data Scientist,Germany,Senior,Master,2016,35384.99,0.26,Python,99,46421,2,High,Low Risk
DevOps Engineer,India,Entry,Master,2024,8957.34,0.29,Docker,76,5823,1,Low,Low Risk
Cloud Engineer,Germany,Mid,Master,2015,29759.54,0.25,AWS,61,39239,1,High,Low Risk
ML Engineer,India,Senior,Master,2016,18480.15,0.16,Python,83,4720,1,Medium,Low Risk
Cybersecurity Analyst,Germany,Entry,Bachelor,2030,20890.8,0.3,Security,76,24345,1,High,Medium Risk
Data Analyst,USA,Senior,Master,2017,36500.83,0.57,SQL,99,20385,1,High,Medium Risk
Data Analyst,UK,Mid,PhD,2024,22366.81,0.64,SQL,80,13982,1,High,High Risk
Product Manager,UK,Mid,Master,2030,44657.75,0.45,Strategy,69,36089,1,High,Medium Risk
Product Manager,India,Entry,PhD,2035,13469.57,0.5,Strategy,79,3148,0,Medium,Medium Risk
Business Analyst,UK,Senior,Master,2019,33582.43,0.69,Excel,76,36853,1,High,High Risk
Cloud Engineer,USA,Senior,PhD,2034,95379.01,0.44,AWS,90,31851,2,High,Medium Risk
AI Researcher,UK,Entry,Master,2025,36118.82,0.15,Deep Learning,79,9055,2,High,Low Risk
